x,y
371,1677
372,1513
373,1460
374,1677
375,1835
376,1919
377,1888
378,1731
379,1566
380,1476
381,1649
382,1838
383,1936
384,1926
385,1803
386,1596
387,1488
388,1589
389,1795
390,1907
391,1911
392,1829
393,1615
394,1509
395,1563
396,1835
397,1899
398,1923
399,1860
400,1666
401,1523
402,1514
403,1746
404,1891
405,1946
406,1906
407,1717
408,1571
409,1509
410,1717
411,1877
412,1958
413,1922
414,1761
415,1590
416,1506
417,1680
418,1843
419,1933
420,1911
421,1797
422,1606
423,1515
424,1641
425,1838
426,1942
427,1923
428,1831
429,1638
430,1534
431,1584
432,1792
433,1916
434,1935
435,1870
436,1674
437,1535
438,1520
439,1745
440,1879
441,1931
442,1889
443,1706
444,1557
445,1493
446,1696
447,1855
448,1939
449,1909
450,1754
451,1581
452,1488
453,1649
454,1821
455,1918
456,1917
457,1798
458,1606
459,1490
460,1585
461,1792
462,1917
463,1926
464,1851
465,1621
466,1519
467,1562
468,1785
469,1903
470,1933
471,1870
472,1663
473,1520
474,1471
475,1714
476,1863
477,1920
478,1875
479,1702
480,1525
481,1471
482,1684
483,1836
484,1934
485,1911
486,1753
487,1556
488,1483
489,1647
490,1825
491,1932
492,1901
493,1797
494,1601
495,1488
496,1584
497,1805
498,1920
499,1936
500,1862
501,1635
502,1520
503,1535
504,1770
505,1902
506,1927
507,1861
508,1673
509,1535
510,1489
511,1727
512,1873
513,1924
514,1878
515,1711
516,1534
517,1471
518,1680
519,1830
520,1936
521,1970
522,1748
523,1557
524,1474
525,1633
526,1814
527,1915
528,1910
529,1798
530,1588
531,1480
532,1573
533,1843
534,1908
535,1924
536,1840
537,1627
538,1495
539,1520
540,1744
541,1875
542,1904
543,1851
544,1658
545,1510
546,1481
547,1721
548,1871
549,1929
550,1903
551,1714
552,1535
553,1470
554,1667
555,1841
556,1936
557,1910
558,1760
559,1578
560,1474
561,1634
562,1812
563,1919
564,1917
565,1808
566,1600
567,1485
568,1579
569,1785
570,1914
571,1922
572,1847
573,1642
574,1511
575,1533
576,1754
577,1898
578,1931
579,1881
580,1696
581,1566
582,1502
583,1736
584,1872
585,1929
586,1862
587,1715
588,1535
589,1477
590,1680
591,1856
592,1950
593,1937
594,1787
595,1606
596,1507
597,1650
598,1827
599,1931
600,1921
601,1820
602,1626
603,1515
604,1613
605,1814
606,1933
607,1936
608,1853
609,1642
610,1505
611,1520
612,1746
613,1883
614,1919
615,1870
616,1674
617,1527
618,1503
619,1738
620,1900
621,1954
622,1922
623,1741
624,1577
625,1500
626,1689
627,1855
628,1936
629,1922
630,1776
631,1595
632,1491
633,1645
634,1818
635,1919
636,1910
637,1807
638,1600
639,1494
640,1593
641,1799
642,1929
643,1943
644,1856
645,1665
646,1525
647,1535
648,1758
649,1879
650,1929
651,1882
652,1694
653,1535
654,1503
655,1735
656,1887
657,1954
658,1916
659,1741
660,1580
661,1578
662,1698
663,1868
664,1951
665,1919
666,1765
667,1583
668,1491
669,1649
670,1834
671,1935
672,1920
673,1807
674,1598
675,1488
676,1583
677,1783
678,1904
679,1920
680,1849
681,1654
682,1534
683,1535
684,1773
685,1911
686,1941
687,1893
688,1707
689,1569
690,1527
691,1750
692,1879
693,1935
694,1904
695,1726
696,1563
697,1487
698,1671
699,1840
700,1938
701,1917
702,1765
703,1579
704,1482
705,1623
706,1811
707,1926
708,1923
709,1819
710,1605
711,1493
712,1587
713,1797
714,1911
715,1916
716,1822
717,1621
718,1518
719,1522
720,1744
721,1875
722,1935
723,1927
724,1698
725,1535
726,1507
727,1735
728,1875
729,1934
730,1904
731,1726
732,1556
733,1483
734,1671
735,1839
736,1927
737,1904
738,1760
739,1586
740,1498
741,1649
742,1840
743,1936
744,1927
745,1821
746,1614
747,1493
748,1576
749,1785
750,1909
751,1922
752,1848
753,1645
754,1521
755,1525
756,1745
757,1889
758,1930
759,1890
760,1699
761,1554
762,1507
763,1739
764,1878
765,1933
766,1904
767,1726
768,1558
769,1478
770,1668
771,1835
772,1931
773,1911
774,1766
775,1577
776,1476
777,1628
778,1826
779,1923
780,1918
781,1830
782,1622
783,1511
784,1575
785,1795
786,1909
787,1916
788,1827
789,1622
790,1505
791,1506
792,1739
793,1871
794,1936
795,1898
796,1693
797,1518
798,1473
799,1712
800,1863
801,1936
802,1887
803,1712
804,1527
805,1452
806,1634
807,1821
808,1939
809,1925
810,1786
811,1581
812,1485
813,1612
814,1792
815,1890
816,1894
817,1808
818,1598
819,1535
820,1616
821,1762
822,1887
823,1905
824,1838
825,1631
826,1499
827,1502
828,1731
829,1870
830,1907
831,1870
