x,y
1113,1776
1114,1801
1115,1830
1116,1836
1117,1817
1118,1801
1119,1785
1120,1776
1121,1793
1122,1823
1123,1834
1124,1817
1125,1798
1126,1782
1127,1769
1128,1777
1129,1808
1130,1835
1131,1822
1132,1793
1133,1782
1134,1775
1135,1785
1136,1815
1137,1839
1138,1826
1139,1818
1140,1791
1141,1776
1142,1780
1143,1808
1144,1835
1145,1830
1146,1810
1147,1791
1148,1786
1149,1773
1150,1793
1151,1822
1152,1818
1153,1805
1154,1782
1155,1763
1156,1751
1157,1754
1158,1809
1159,1839
1160,1826
1161,1829
1162,1835
1163,1840
1164,1863
1165,1895
1166,1921
1167,1898
1168,1879
1169,1879
1170,1889
1171,1917
1172,1954
1173,1973
1174,1958
1175,1946
1176,1917
1177,1904
1178,1905
1179,1929
1180,1937
1181,1903
1182,1850
1183,1789
1184,1743
1185,1701
1186,1712
1187,1743
1188,1750
1189,1741
1190,1726
1191,1712
1192,1702
1193,1731
1194,1749
1195,1760
1196,1743
1197,1718
1198,1702
1199,1687
1200,1706
1201,1738
1202,1761
1203,1738
1204,1718
1205,1707
1206,1693
1207,1698
1208,1724
1209,1741
1210,1707
1211,1646
1212,1535
1213,1444
1214,1360
1215,1316
1216,1333
1217,1425
1218,1647
1219,1991
1220,2461
1221,3056
1222,3856
1223,4095
1224,4095
1225,4095
1226,4017
1227,3299
1228,2673
1229,2231
1230,1932
1231,1727
1232,1531
1233,1392
1234,1328
1235,1345
1236,1429
1237,1535
1238,1632
1239,1647
1240,1639
1241,1623
1242,1609
1243,1612
1244,1638
1245,1658
1246,1649
1247,1645
1248,1617
1249,1611
1250,1618
1251,1653
1252,1685
1253,1682
1254,1666
1255,1648
1256,1648
1257,1633
1258,1662
1259,1697
1260,1703
1261,1686
1262,1667
1263,1657
1264,1651
1265,1689
1266,1713
1267,1727
1268,1713
1269,1693
1270,1680
1271,1671
1272,1686
1273,1718
1274,1748
1275,1724
1276,1707
1277,1689
1278,1675
1279,1686
1280,1721
1281,1744
1282,1733
1283,1713
1284,1693
1285,1670
1286,1667
1287,1697
1288,1727
1289,1727
1290,1711
1291,1685
1292,1675
1293,1649
1294,1679
1295,1691
1296,1701
1297,1686
1298,1677
1299,1665
1300,1661
1301,1693
1302,1717
1303,1735
1304,1726
1305,1712
1306,1706
1307,1700
1308,1724
1309,1762
1310,1803
1311,1787
1312,1776
1313,1765
1314,1758
1315,1776
1316,1808
1317,1835
1318,1825
1319,1824
1320,1799
1321,1787
1322,1791
1323,1818
1324,1842
1325,1837
1326,1807
1327,1782
1328,1774
1329,1750
1330,1775
1331,1805
1332,1808
1333,1790
1334,1770
1335,1749
1336,1741
1337,1773
1338,1792
1339,1804
1340,1780
1341,1761
1342,1743
1343,1731
1344,1754
1345,1793
1346,1823
1347,1797
1348,1776
1349,1758
1350,1741
1351,1745
1352,1780
1353,1809
1354,1805
1355,1786
1356,1765
1357,1749
1358,1755
1359,1786
1360,1814
1361,1811
1362,1800
1363,1785
1364,1782
1365,1769
1366,1793
1367,1826
1368,1833
1369,1813
1370,1793
1371,1773
1372,1761
1373,1790
1374,1808
1375,1819
1376,1801
1377,1779
1378,1767
1379,1755
1380,1770
1381,1803
1382,1837
1383,1809
1384,1789
1385,1773
1386,1754
1387,1759
1388,1789
1389,1811
1390,1803
1391,1792
1392,1765
1393,1750
1394,1751
1395,1776
1396,1807
1397,1801
1398,1777
1399,1759
1400,1754
1401,1743
1402,1765
1403,1792
1404,1798
1405,1786
1406,1783
1407,1787
1408,1799
1409,1831
1410,1871
1411,1883
1412,1860
1413,1843
1414,1815
1415,1816
1416,1856
1417,1921
1418,1957
1419,1943
1420,1914
1421,1867
1422,1859
1423,1866
1424,1895
1425,1913
1426,1892
1427,1867
1428,1808
1429,1759
1430,1717
1431,1712
1432,1726
1433,1712
1434,1693
1435,1680
1436,1679
1437,1662
1438,1682
1439,1713
1440,1717
1441,1712
1442,1682
1443,1665
1444,1654
1445,1686
1446,1710
1447,1725
1448,1711
1449,1689
1450,1680
1451,1663
1452,1681
1453,1717
1454,1744
1455,1714
1456,1679
1457,1616
1458,1531
1459,1470
1460,1409
1461,1357
1462,1311
1463,1360
1464,1513
1465,1811
1466,2271
1467,2867
1468,3641
1469,4095
1470,4095
1471,4095
1472,4022
1473,3439
1474,2832
1475,2362
1476,2014
1477,1754
1478,1531
1479,1379
1480,1303
1481,1347
1482,1435
1483,1535
1484,1572
1485,1600
1486,1589
1487,1584
1488,1600
1489,1632
1490,1662
1491,1635
1492,1617
1493,1601
1494,1591
1495,1611
1496,1646
1497,1666
1498,1661
1499,1658
1500,1626
1501,1614
1502,1619
1503,1655
1504,1691
1505,1686
1506,1670
1507,1651
1508,1649
1509,1633
1510,1658
1511,1694
1512,1703
1513,1685
1514,1669
1515,1657
1516,1648
1517,1681
1518,1704
1519,1721
1520,1711
1521,1691
1522,1674
1523,1664
1524,1677
1525,1711
1526,1744
1527,1721
1528,1703
1529,1683
1530,1674
1531,1685
1532,1713
1533,1739
1534,1730
1535,1724
1536,1689
1537,1671
1538,1669
1539,1693
1540,1723
1541,1719
1542,1701
1543,1679
1544,1659
1545,1645
1546,1677
1547,1697
1548,1712
1549,1707
1550,1702
1551,1693
1552,1685
1553,1725
1554,1750
1555,1771
1556,1766
1557,1761
1558,1759
1559,1754
1560,1775
1561,1811
1562,1843
1563,1823
1564,1802
1565,1785
1566,1771
1567,1778
1568,1807
1569,1835
1570,1815
1571,1798
1572,1759
1573,1742
1574,1744
1575,1773
1576,1803
1577,1793
1578,1765
1579,1741
1580,1734
1581,1715
1582,1743
1583,1775
1584,1777
1585,1767
1586,1744
1587,1724
1588,1712
1589,1731
1590,1769
1591,1777
1592,1766
1593,1755
1594,1755
1595,1734
1596,1752
1597,1789
1598,1819
1599,1795
1600,1773
1601,1755
1602,1744
1603,1756
1604,1790
1605,1813
1606,1807
1607,1781
1608,1762
1609,1745
1610,1747
1611,1776
1612,1808
1613,1805
1614,1777
1615,1758
1616,1750
1617,1741
1618,1767
1619,1797
1620,1803
1621,1787
1622,1767
1623,1744
1624,1737
1625,1761
1626,1791
1627,1802
1628,1781
1629,1758
1630,1737
1631,1715
1632,1713
1633,1755
1634,1773
1635,1754
1636,1738
1637,1719
1638,1715
1639,1728
1640,1758
1641,1776
1642,1761
1643,1740
1644,1715
1645,1702
1646,1709
1647,1741
1648,1778
1649,1787
1650,1782
1651,1780
1652,1789
1653,1794
1654,1829
1655,1855
1656,1847
1657,1824
1658,1809
1659,1822
1660,1847
1661,1896
1662,1931
1663,1935
1664,1901
1665,1876
1666,1840
1667,1826
1668,1842
1669,1863
1670,1861
1671,1814
1672,1759
1673,1707
1674,1664
1675,1653
1676,1672
1677,1691
1678,1682
1679,1670
1680,1658
1681,1647
1682,1648
1683,1677
1684,1705
1685,1698
1686,1680
1687,1663
1688,1649
1689,1647
1690,1676
1691,1712
1692,1717
1693,1703
1694,1683
1695,1666
1696,1651
1697,1670
1698,1698
1699,1702
1700,1663
1701,1590
1702,1503
1703,1415
1704,1355
1705,1335
1706,1360
1707,1439
1708,1623
1709,1936
1710,2384
1711,2947
1712,3523
1713,3921
1714,3952
1715,3719
1716,3311
1717,2819
1718,2405
1719,2127
1720,1937
1721,1805
1722,1645
1723,1486
1724,1362
1725,1312
1726,1347
1727,1441
1728,1510
1729,1535
1730,1571
1731,1575
1732,1575
1733,1600
1734,1631
1735,1647
1736,1633
1737,1616
1738,1583
1739,1586
1740,1578
1741,1622
1742,1649
1743,1648
1744,1635
1745,1625
1746,1616
1747,1632
1748,1669
1749,1701
1750,1691
1751,1664
1752,1646
1753,1632
1754,1644
1755,1679
1756,1714
1757,1714
1758,1699
1759,1682
1760,1670
1761,1667
1762,1694
1763,1728
1764,1734
1765,1712
1766,1694
1767,1680
1768,1676
1769,1701
1770,1733
1771,1745
1772,1731
1773,1710
1774,1694
1775,1682
1776,1698
1777,1731
1778,1746
1779,1734
1780,1714
1781,1697
1782,1681
1783,1689
1784,1719
1785,1744
1786,1734
1787,1719
1788,1707
1789,1698
1790,1703
1791,1734
1792,1767
1793,1771
1794,1758
1795,1744
1796,1739
1797,1738
1798,1771
1799,1786
1800,1826
1801,1808
1802,1795
1803,1786
1804,1787
1805,1815
1806,1851
1807,1863
1808,1845
1809,1826
1810,1808
1811,1795
1812,1808
1813,1840
1814,1857
1815,1840
1816,1813
1817,1791
1818,1776
1819,1776
1820,1801
1821,1825
1822,1813
1823,1792
1824,1773
1825,1758
1826,1758
1827,1786
1828,1813
1829,1809
1830,1791
1831,1774
1832,1761
1833,1759
1834,1781
1835,1818
1836,1834
1837,1808
1838,1789
1839,1773
1840,1762
1841,1783
1842,1819
1843,1838
1844,1823
1845,1814
1846,1795
1847,1786
1848,1801
1849,1831
1850,1851
1851,1839
1852,1815
1853,1797
1854,1792
1855,1793
1856,1825
1857,1853
1858,1845
1859,1823
1860,1798
1861,1778
1862,1759
1863,1809
1864,1823
1865,1809
1866,1792
1867,1779
1868,1767
1869,1764
1870,1781
1871,1817
1872,1823
1873,1806
1874,1782
1875,1761
1876,1750
1877,1771
1878,1806
1879,1818
1880,1799
1881,1776
1882,1757
1883,1747
1884,1767
1885,1803
1886,1825
1887,1808
1888,1787
1889,1767
1890,1760
1891,1759
1892,1790
1893,1813
1894,1807
1895,1792
1896,1790
1897,1793
1898,1810
1899,1869
1900,1899
1901,1903
1902,1881
1903,1856
1904,1835
1905,1830
1906,1867
1907,1925
1908,1965
1909,1943
1910,1927
1911,1904
1912,1889
1913,1905
1914,1940
1915,1959
1916,1939
1917,1917
1918,1867
1919,1826
1920,1805
1921,1792
1922,1776
1923,1738
1924,1710
1925,1687
1926,1685
1927,1686
1928,1724
1929,1755
1930,1747
1931,1729
1932,1711
1933,1695
1934,1686
1935,1716
1936,1729
1937,1727
1938,1712
1939,1699
1940,1696
1941,1694
1942,1719
1943,1746
1944,1764
1945,1731
1946,1712
1947,1679
1948,1625
1949,1584
1950,1535
1951,1471
1952,1386
1953,1351
1954,1392
1955,1567
1956,1899
1957,2395
1958,3006
1959,3758
1960,4095
1961,4095
1962,4095
1963,3997
1964,3434
1965,2819
1966,2320
1967,1961
1968,1714
1969,1521
1970,1398
1971,1378
1972,1405
1973,1458
1974,1511
1975,1561
1976,1586
1977,1601
1978,1629
1979,1657
1980,1674
1981,1646
1982,1623
1983,1611
1984,1605
1985,1627
1986,1666
1987,1683
1988,1669
1989,1649
1990,1623
1991,1611
1992,1628
1993,1665
1994,1693
1995,1683
1996,1648
1997,1648
1998,1639
1999,1638
2000,1673
2001,1707
2002,1705
2003,1690
2004,1677
2005,1665
2006,1666
2007,1710
2008,1731
2009,1735
2010,1719
2011,1706
2012,1690
2013,1685
2014,1712
2015,1743
2016,1757
2017,1725
2018,1707
2019,1692
2020,1685
2021,1711
2022,1742
2023,1750
2024,1733
2025,1727
2026,1697
2027,1681
2028,1691
2029,1723
2030,1746
2031,1733
2032,1711
2033,1693
2034,1687
2035,1685
2036,1722
2037,1749
2038,1742
2039,1725
2040,1712
2041,1702
2042,1709
2043,1749
2044,1780
2045,1787
2046,1776
2047,1763
2048,1759
2049,1763
2050,1794
2051,1831
2052,1851
2053,1821
2054,1799
2055,1779
2056,1763
2057,1786
2058,1796
2059,1828
2060,1808
2061,1787
2062,1773
2063,1759
2064,1747
2065,1799
2066,1810
2067,1793
2068,1773
2069,1751
2070,1739
2071,1744
2072,1775
2073,1799
2074,1776
2075,1775
2076,1754
2077,1738
2078,1737
2079,1767
2080,1796
2081,1803
2082,1790
2083,1775
2084,1761
2085,1756
2086,1779
2087,1810
2088,1829
2089,1799
2090,1778
2091,1766
2092,1755
2093,1777
2094,1811
2095,1827
2096,1811
2097,1806
2098,1779
2099,1773
2100,1790
2101,1823
2102,1843
2103,1831
2104,1809
2105,1790
2106,1783
2107,1777
2108,1811
2109,1840
2110,1834
2111,1814
2112,1791
2113,1776
2114,1774
2115,1808
2116,1827
2117,1825
2118,1807
2119,1797
2120,1767
2121,1759
2122,1783
2123,1795
2124,1792
2125,1781
2126,1752
2127,1715
2128,1728
2129,1751
2130,1797
2131,1812
2132,1799
2133,1791
2134,1766
2135,1759
2136,1775
2137,1807
2138,1826
2139,1808
2140,1785
2141,1767
2142,1763
2143,1757
2144,1788
2145,1813
2146,1807
2147,1790
2148,1767
2149,1753
2150,1751
2151,1787
2152,1805
2153,1802
2154,1785
2155,1769
2156,1757
2157,1750
2158,1775
2159,1799
2160,1819
2161,1791
2162,1773
2163,1759
2164,1744
2165,1767
2166,1797
2167,1811
2168,1794
2169,1786
2170,1759
2171,1745
2172,1759
2173,1793
2174,1811
2175,1801
2176,1781
2177,1773
2178,1783
2179,1802
2180,1846
2181,1888
2182,1884
2183,1872
2184,1850
2185,1827
2186,1794
2187,1815
2188,1865
2189,1887
2190,1856
2191,1876
2192,1878
2193,1875
2194,1898
2195,1925
2196,1934
2197,1891
2198,1856
2199,1826
2200,1799
2201,1795
2202,1797
2203,1777
2204,1741
2205,1716
2206,1685
2207,1678
2208,1694
2209,1729
2210,1755
2211,1746
2212,1726
2213,1703
2214,1697
2215,1691
2216,1718
2217,1745
2218,1735
2219,1718
2220,1703
2221,1691
2222,1695
2223,1739
2224,1754
2225,1747
2226,1725
2227,1709
2228,1680
2229,1645
2230,1607
2231,1573
2232,1505
2233,1392
2234,1328
2235,1349
2236,1489
2237,1795
2238,2256
2239,2822
2240,3521
2241,4095
2242,4095
2243,4095
2244,4095
2245,3720
2246,3026
2247,2473
2248,2070
2249,1797
2250,1601
2251,1418
2252,1389
2253,1387
2254,1424
2255,1481
2256,1533
2257,1579
2258,1606
2259,1648
2260,1664
2261,1651
2262,1625
2263,1601
2264,1586
2265,1584
2266,1607
2267,1644
2268,1664
2269,1641
2270,1626
2271,1615
2272,1607
2273,1629
2274,1664
2275,1680
2276,1664
2277,1659
2278,1631
2279,1619
2280,1635
2281,1669
2282,1697
2283,1691
2284,1670
2285,1653
2286,1651
2287,1646
2288,1675
2289,1703
2290,1753
2291,1683
2292,1671
2293,1657
2294,1659
2295,1701
2296,1722
2297,1723
2298,1706
2299,1683
2300,1669
2301,1667
2302,1693
2303,1723
2304,1738
2305,1707
2306,1683
2307,1664
2308,1649
2309,1647
2310,1697
2311,1682
2312,1680
2313,1673
2314,1648
2315,1642
2316,1659
2317,1694
2318,1717
2319,1712
2320,1695
2321,1680
2322,1680
2323,1677
2324,1711
2325,1741
2326,1739
2327,1728
2328,1714
2329,1711
2330,1722
2331,1773
2332,1805
2333,1809
2334,1797
2335,1783
2336,1773
2337,1767
2338,1789
2339,1823
2340,1831
2341,1812
2342,1791
2343,1772
2344,1757
2345,1776
2346,1807
2347,1814
2348,1792
2349,1769
2350,1744
2351,1725
2352,1730
2353,1763
2354,1791
2355,1781
2356,1760
2357,1744
2358,1744
2359,1739
2360,1769
2361,1794
2362,1788
2363,1771
2364,1751
2365,1742
2366,1744
2367,1783
2368,1805
2369,1805
2370,1783
2371,1776
2372,1752
2373,1742
2374,1771
2375,1806
2376,1829
2377,1808
2378,1792
2379,1776
2380,1765
2381,1786
2382,1805
2383,1817
2384,1806
2385,1798
2386,1776
2387,1771
2388,1781
2389,1813
2390,1837
2391,1822
2392,1802
2393,1779
2394,1776
2395,1771
2396,1795
2397,1822
2398,1813
2399,1793
2400,1772
2401,1750
2402,1749
2403,1787
2404,1808
2405,1808
2406,1782
2407,1765
2408,1750
2409,1744
2410,1763
2411,1792
2412,1809
2413,1782
2414,1767
2415,1754
2416,1745
2417,1765
2418,1798
2419,1814
2420,1803
2421,1790
2422,1755
2423,1742
2424,1748
2425,1779
2426,1806
2427,1795
2428,1775
2429,1756
2430,1750
2431,1745
2432,1772
2433,1795
2434,1783
2435,1770
2436,1745
2437,1730
2438,1729
2439,1773
2440,1795
2441,1797
2442,1780
2443,1755
2444,1734
2445,1719
2446,1741
2447,1779
2448,1806
2449,1780
2450,1765
2451,1747
2452,1743
2453,1759
2454,1791
2455,1806
2456,1792
2457,1787
2458,1759
2459,1744
2460,1751
2461,1783
2462,1808
2463,1795
2464,1776
2465,1759
2466,1758
2467,1749
2468,1781
2469,1808
2470,1808
2471,1791
2472,1776
2473,1760
2474,1760
2475,1793
2476,1809
2477,1810
2478,1792
2479,1773
2480,1754
2481,1747
2482,1775
2483,1805
2484,1823
2485,1794
2486,1777
2487,1763
2488,1756
2489,1778
2490,1823
2491,1855
2492,1861
2493,1869
2494,1843
2495,1823
2496,1813
2497,1818
