x,y
400,1657
401,1678
402,1723
403,1749
404,1744
405,1712
406,1679
407,1666
408,1695
409,1726
410,1751
411,1750
412,1723
413,1687
414,1671
415,1678
416,1712
417,1761
418,1754
419,1731
420,1700
421,1680
422,1681
423,1712
424,1747
425,1763
426,1769
427,1722
428,1695
429,1701
430,1727
431,1770
432,1786
433,1783
434,1778
435,1781
436,1766
437,1781
438,1838
439,1878
440,1885
441,1843
442,1769
443,1712
444,1712
445,1744
446,1802
447,1831
448,1825
449,1779
450,1734
451,1702
452,1696
453,1712
454,1707
455,1681
456,1648
457,1630
458,1637
459,1665
460,1683
461,1714
462,1721
463,1679
464,1654
465,1650
466,1680
467,1723
468,1737
469,1728
470,1703
471,1682
472,1664
473,1680
474,1723
475,1744
476,1746
477,1722
478,1675
479,1635
480,1627
481,1629
482,1655
483,1686
484,1709
485,1745
486,1856
487,2062
488,2320
489,2581
490,2722
491,2775
492,2720
493,2582
494,2415
495,2256
496,2127
497,2000
498,1910
499,1793
500,1713
501,1665
502,1647
503,1649
504,1636
505,1613
506,1584
507,1584
508,1581
509,1614
510,1669
511,1697
512,1696
513,1664
514,1629
515,1622
516,1641
517,1679
518,1713
519,1715
520,1661
521,1655
522,1645
523,1659
524,1701
525,1742
526,1758
527,1744
528,1715
529,1705
530,1713
531,1749
532,1794
533,1809
534,1809
535,1764
536,1741
537,1745
538,1779
539,1825
540,1849
541,1849
542,1825
543,1815
544,1808
545,1829
546,1875
547,1903
548,1904
549,1882
550,1859
551,1862
552,1901
553,1931
554,1953
555,1948
556,1925
557,1899
558,1889
559,1905
560,1943
561,1982
562,1968
563,1933
564,1894
565,1869
566,1872
567,1904
568,1931
569,1936
570,1922
571,1863
572,1825
573,1812
574,1827
575,1853
576,1856
577,1837
578,1793
579,1769
580,1739
581,1745
582,1779
583,1806
584,1773
585,1725
586,1678
587,1658
588,1686
589,1719
590,1745
591,1742
592,1674
593,1652
594,1627
595,1629
596,1675
597,1728
598,1722
599,1701
600,1665
601,1647
602,1655
603,1687
604,1726
605,1733
606,1730
607,1682
608,1660
609,1662
610,1690
611,1736
612,1751
613,1744
614,1707
615,1690
616,1674
617,1691
618,1737
619,1759
620,1759
621,1728
622,1689
623,1680
624,1711
625,1741
626,1771
627,1773
628,1745
629,1712
630,1693
631,1708
632,1744
633,1793
634,1783
635,1758
636,1717
637,1694
638,1700
639,1733
640,1774
641,1782
642,1780
643,1728
644,1702
645,1699
646,1731
647,1779
648,1793
649,1782
650,1742
651,1719
652,1697
653,1713
654,1761
655,1789
656,1785
657,1751
658,1690
659,1687
660,1712
661,1746
662,1775
663,1774
664,1743
665,1707
666,1691
667,1710
668,1750
669,1808
670,1808
671,1789
672,1757
673,1744
674,1773
675,1826
676,1871
677,1872
678,1856
679,1791
680,1759
681,1755
682,1776
683,1808
684,1811
685,1792
686,1757
687,1743
688,1726
689,1687
690,1786
691,1798
692,1778
693,1737
694,1694
695,1680
696,1707
697,1729
698,1750
699,1753
700,1727
701,1691
702,1678
703,1686
704,1723
705,1758
706,1776
707,1739
708,1703
709,1683
710,1694
711,1725
712,1758
713,1765
714,1767
715,1718
716,1697
717,1697
718,1717
719,1741
720,1733
721,1686
722,1637
723,1630
724,1642
725,1678
726,1832
727,2030
728,2243
729,2480
730,2683
731,2828
732,2930
733,2940
734,2833
735,2624
736,2363
737,2141
738,1984
739,1906
740,1878
741,1857
742,1775
743,1686
744,1603
745,1565
746,1575
747,1622
748,1674
749,1694
750,1697
751,1649
752,1626
753,1626
754,1650
755,1691
756,1710
757,1702
758,1670
759,1662
760,1648
761,1667
762,1712
763,1733
764,1729
765,1701
766,1674
767,1667
768,1703
769,1731
770,1759
771,1759
772,1739
773,1712
774,1706
775,1728
776,1775
777,1822
778,1779
779,1793
780,1769
781,1759
782,1776
783,1811
784,1849
785,1859
786,1862
787,1826
788,1811
789,1821
790,1854
791,1899
792,1916
793,1883
794,1882
795,1874
796,1867
797,1904
798,1927
799,1948
800,1945
801,1916
802,1887
803,1876
804,1908
805,1933
806,1949
807,1943
808,1905
809,1863
810,1842
811,1852
812,1881
813,1914
814,1887
815,1845
816,1798
817,1774
818,1771
819,1792
820,1807
821,1789
822,1765
823,1702
824,1667
825,1665
826,1691
827,1723
828,1726
829,1710
830,1667
831,1648
832,1629
833,1645
834,1681
835,1712
836,1689
837,1663
838,1642
839,1643
840,1680
841,1699
842,1720
843,1714
844,1686
845,1649
846,1631
847,1641
848,1671
849,1714
850,1698
851,1685
852,1633
853,1619
854,1640
855,1684
856,1685
857,1715
858,1712
859,1662
860,1643
861,1648
862,1679
863,1712
864,1723
865,1706
866,1671
867,1664
868,1661
869,1693
870,1735
871,1744
872,1718
873,1670
874,1627
875,1627
876,1679
877,1710
878,1726
879,1715
880,1680
881,1643
882,1633
883,1658
884,1706
885,1754
886,1741
887,1707
888,1658
889,1642
890,1659
891,1702
892,1742
893,1744
894,1742
895,1686
896,1677
897,1685
898,1714
899,1747
900,1749
901,1731
902,1695
903,1697
904,1699
905,1735
906,1761
907,1775
908,1729
909,1680
910,1658
911,1662
912,1712
913,1744
914,1763
915,1751
916,1712
917,1677
918,1659
919,1681
920,1730
921,1773
922,1745
923,1712
924,1670
925,1664
926,1701
927,1753
928,1805
929,1817
930,1813
931,1767
932,1776
933,1813
934,1855
935,1879
936,1847
937,1808
938,1751
939,1733
940,1717
941,1745
942,1787
943,1795
944,1787
945,1741
946,1707
947,1702
948,1743
949,1767
950,1781
951,1769
952,1715
953,1666
954,1647
955,1671
956,1739
957,1806
958,1805
959,1775
960,1718
961,1674
962,1664
963,1685
964,1714
965,1718
966,1714
967,1668
968,1654
969,1650
970,1692
971,1737
972,1742
973,1721
974,1678
975,1661
976,1644
977,1673
978,1709
979,1685
980,1637
981,1588
982,1571
983,1613
984,1737
985,1904
986,2156
987,2407
988,2602
989,2717
990,2787
991,2815
992,2773
993,2627
994,2410
995,2178
996,1971
997,1846
998,1793
999,1781
1000,1764
1001,1707
1002,1643
1003,1553
1004,1520
1005,1535
1006,1611
1007,1676
1008,1696
1009,1680
1010,1633
1011,1603
1012,1584
1013,1615
1014,1666
1015,1697
1016,1691
1017,1648
1018,1607
1019,1600
1020,1648
1021,1693
1022,1728
1023,1725
1024,1683
1025,1642
1026,1629
1027,1661
1028,1723
1029,1765
1030,1767
1031,1735
1032,1695
1033,1675
1034,1698
1035,1755
1036,1805
1037,1811
1038,1801
1039,1743
1040,1732
1041,1728
1042,1782
1043,1840
1044,1855
1045,1840
1046,1798
1047,1783
1048,1775
1049,1818
1050,1875
1051,1905
1052,1904
1053,1861
1054,1824
1055,1825
1056,1878
1057,1923
1058,1954
1059,1945
1060,1903
1061,1855
1062,1833
1063,1851
1064,1904
1065,1954
1066,1936
1067,1896
1068,1840
1069,1808
1070,1813
1071,1854
1072,1889
1073,1889
1074,1872
1075,1802
1076,1760
1077,1751
1078,1779
1079,1810
1080,1814
1081,1777
1082,1714
1083,1677
1084,1634
1085,1649
1086,1691
1087,1709
1088,1695
1089,1643
1090,1596
1091,1584
1092,1626
1093,1666
1094,1701
1095,1698
1096,1661
1097,1616
1098,1596
1099,1616
1100,1667
1101,1712
1102,1712
1103,1677
1104,1633
1105,1615
1106,1637
1107,1687
1108,1735
1109,1741
1110,1719
1111,1658
1112,1618
1113,1619
1114,1663
1115,1722
1116,1738
1117,1725
1118,1680
1119,1648
1120,1629
1121,1659
1122,1705
1123,1723
1124,1718
1125,1680
1126,1653
1127,1654
1128,1680
1129,1701
1130,1712
1131,1710
1132,1683
1133,1664
1134,1661
1135,1675
1136,1701
1137,1722
1138,1711
1139,1695
1140,1674
1141,1671
1142,1681
1143,1690
1144,1698
1145,1693
1146,1696
1147,1680
1148,1686
1149,1691
1150,1687
1151,1689
1152,1680
1153,1680
1154,1680
1155,1690
1156,1693
1157,1682
1158,1682
1159,1698
1160,1683
1161,1685
1162,1654
1163,1687
1164,1694
1165,1691
1166,1690
1167,1695
1168,1699
1169,1711
1170,1713
1171,1712
1172,1710
1173,1702
1174,1702
1175,1707
1176,1714
1177,1727
1178,1721
1179,1702
1180,1683
1181,1683
1182,1688
1183,1696
1184,1712
1185,1723
1186,1723
1187,1722
1188,1722
1189,1722
1190,1718
1191,1727
1192,1726
1193,1723
1194,1723
1195,1727
1196,1735
1197,1744
1198,1751
1199,1761
1200,1771
1201,1767
1202,1763
1203,1770
1204,1789
1205,1827
1206,1833
1207,1821
1208,1797
1209,1787
1210,1783
1211,1787
1212,1790
1213,1787
1214,1775
1215,1756
1216,1746
1217,1747
1218,1759
1219,1763
1220,1774
1221,1769
1222,1747
1223,1731
1224,1721
1225,1721
1226,1719
1227,1731
1228,1731
1229,1721
1230,1712
1231,1667
1232,1712
1233,1715
1234,1710
1235,1719
1236,1728
1237,1723
1238,1719
1239,1723
1240,1725
1241,1731
1242,1743
1243,1738
1244,1728
1245,1725
1246,1717
1247,1718
1248,1715
1249,1715
1250,1709
1251,1679
1252,1648
1253,1633
1254,1648
1255,1680
1256,1754
1257,1875
1258,2075
1259,2324
1260,2557
1261,2747
1262,2864
1263,2909
1264,2847
1265,2685
1266,2471
1267,2272
1268,2118
1269,2004
1270,1930
1271,1862
1272,1788
1273,1700
1274,1635
1275,1607
1276,1612
1277,1639
1278,1654
1279,1659
1280,1650
1281,1645
1282,1643
1283,1646
1284,1655
1285,1670
1286,1678
1287,1673
1288,1667
1289,1663
1290,1667
1291,1664
1292,1674
1293,1675
1294,1667
1295,1667
1296,1669
1297,1654
1298,1663
1299,1686
1300,1705
1301,1712
1302,1712
1303,1712
1304,1716
1305,1716
1306,1728
1307,1738
1308,1742
1309,1739
1310,1738
1311,1748
1312,1766
1313,1778
1314,1783
1315,1779
1316,1776
1317,1775
1318,1777
1319,1791
1320,1808
1321,1831
1322,1841
1323,1838
1324,1840
1325,1846
1326,1861
1327,1862
1328,1872
1329,1874
1330,1873
1331,1867
1332,1867
1333,1872
1334,1872
1335,1877
1336,1879
1337,1872
1338,1870
1339,1865
1340,1851
1341,1840
1342,1840
1343,1840
1344,1837
1345,1815
1346,1802
1347,1749
1348,1786
1349,1774
1350,1771
1351,1760
1352,1742
1353,1719
1354,1705
1355,1696
1356,1694
1357,1707
1358,1693
1359,1673
1360,1655
1361,1646
1362,1641
1363,1631
1364,1635
1365,1635
1366,1644
1367,1630
1368,1625
1369,1635
1370,1637
1371,1654
1372,1655
1373,1651
1374,1648
1375,1650
1376,1645
1377,1646
1378,1657
1379,1664
1380,1658
1381,1647
1382,1637
1383,1642
1384,1663
1385,1670
1386,1689
1387,1691
1388,1680
1389,1680
1390,1694
1391,1712
1392,1719
1393,1728
1394,1695
1395,1669
1396,1649
1397,1648
1398,1663
1399,1670
1400,1680
1401,1680
1402,1680
1403,1659
1404,1654
1405,1653
1406,1653
1407,1669
1408,1679
1409,1677
1410,1667
1411,1664
1412,1657
1413,1662
1414,1675
1415,1685
1416,1686
1417,1634
1418,1667
1419,1674
1420,1693
1421,1687
1422,1694
1423,1693
1424,1683
1425,1680
1426,1678
1427,1682
1428,1689
1429,1715
1430,1703
1431,1695
1432,1685
1433,1642
1434,1681
1435,1682
1436,1696
1437,1707
1438,1719
1439,1711
1440,1707
1441,1705
1442,1706
1443,1715
1444,1723
1445,1719
1446,1712
1447,1726
1448,1712
1449,1712
1450,1712
1451,1717
1452,1715
1453,1712
1454,1713
1455,1718
1456,1735
1457,1731
1458,1697
1459,1731
1460,1713
1461,1711
1462,1709
1463,1715
1464,1728
1465,1758
1466,1754
1467,1746
1468,1743
1469,1750
1470,1761
1471,1778
1472,1808
1473,1835
1474,1854
1475,1826
1476,1808
1477,1804
1478,1807
1479,1816
1480,1819
1481,1806
1482,1777
1483,1771
1484,1750
1485,1759
1486,1774
1487,1781
1488,1782
1489,1769
1490,1749
1491,1744
1492,1750
1493,1740
1494,1741
1495,1730
1496,1711
1497,1706
1498,1707
1499,1716
1500,1734
1501,1761
1502,1745
1503,1733
1504,1718
1505,1715
1506,1730
1507,1739
1508,1751
1509,1755
1510,1757
1511,1733
1512,1727
1513,1729
1514,1729
1515,1744
1516,1741
1517,1723
1518,1699
1519,1686
1520,1653
1521,1651
1522,1681
1523,1744
1524,1820
1525,1929
1526,2106
1527,2311
1528,2529
1529,2688
1530,2783
1531,2789
1532,2692
1533,2530
1534,2353
1535,2176
1536,2021
1537,1927
1538,1829
1539,1761
1540,1706
1541,1663
1542,1639
1543,1618
1544,1617
1545,1626
1546,1648
1547,1648
1548,1667
1549,1665
1550,1671
1551,1687
1552,1689
1553,1686
1554,1684
1555,1694
1556,1687
1557,1693
1558,1711
1559,1722
1560,1730
1561,1728
1562,1728
1563,1726
1564,1733
1565,1722
1566,1729
1567,1729
1568,1731
1569,1732
1570,1735
1571,1743
1572,1750
1573,1777
1574,1776
1575,1781
1576,1783
1577,1787
1578,1794
1579,1805
1580,1819
1581,1831
1582,1849
1583,1831
1584,1826
1585,1831
1586,1840
1587,1858
1588,1871
1589,1873
1590,1874
1591,1890
1592,1885
1593,1895
1594,1909
1595,1926
1596,1933
1597,1926
1598,1919
1599,1919
1600,1931
1601,1924
1602,1933
1603,1927
1604,1911
1605,1899
1606,1888
1607,1888
1608,1890
1609,1904
1610,1889
1611,1828
1612,1846
1613,1838
1614,1836
1615,1836
1616,1839
1617,1826
1618,1815
1619,1776
1620,1763
1621,1759
1622,1757
1623,1761
1624,1756
1625,1738
1626,1713
1627,1710
1628,1694
1629,1693
1630,1702
1631,1701
1632,1687
1633,1670
1634,1655
1635,1659
1636,1680
1637,1682
1638,1692
1639,1687
1640,1680
1641,1665
1642,1659
1643,1665
1644,1677
1645,1686
1646,1691
1647,1680
1648,1673
1649,1670
1650,1678
1651,1689
1652,1706
1653,1714
1654,1713
1655,1701
1656,1693
1657,1697
1658,1707
1659,1722
1660,1723
1661,1713
1662,1706
1663,1712
1664,1701
1665,1709
1666,1725
1667,1731
1668,1723
1669,1707
1670,1699
1671,1709
1672,1670
1673,1728
1674,1744
1675,1681
1676,1701
1677,1693
1678,1691
1679,1700
1680,1714
1681,1740
1682,1722
1683,1709
1684,1695
1685,1689
1686,1702
1687,1712
1688,1727
1689,1727
1690,1729
1691,1705
1692,1700
1693,1712
1694,1722
1695,1737
1696,1738
1697,1723
1698,1705
1699,1711
1700,1704
1701,1716
1702,1737
1703,1746
1704,1739
1705,1720
1706,1710
1707,1709
1708,1734
1709,1744
1710,1755
1711,1751
1712,1741
1713,1733
1714,1740
1715,1753
1716,1775
1717,1815
1718,1825
1719,1827
1720,1808
1721,1790
1722,1787
1723,1794
1724,1808
1725,1808
1726,1805
1727,1767
1728,1751
1729,1755
1730,1770
1731,1792
1732,1795
1733,1783
1734,1761
1735,1738
1736,1727
1737,1722
1738,1723
1739,1719
1740,1707
1741,1646
1742,1649
1743,1678
1744,1711
1745,1714
1746,1726
1747,1718
1748,1706
1749,1693
1750,1691
1751,1703
1752,1717
1753,1745
1754,1732
1755,1719
1756,1709
1757,1708
1758,1719
1759,1735
1760,1749
1761,1747
1762,1733
1763,1683
1764,1651
1765,1629
1766,1629
1767,1665
1768,1712
1769,1775
1770,1878
1771,2075
1772,2305
1773,2546
1774,2756
1775,2875
1776,2897
1777,2803
1778,2627
1779,2414
1780,2229
1781,2064
1782,1962
1783,1887
1784,1815
1785,1749
1786,1685
1787,1645
1788,1625
1789,1648
1790,1647
1791,1649
1792,1651
1793,1655
1794,1665
1795,1674
1796,1689
1797,1690
1798,1693
1799,1665
1800,1657
1801,1661
1802,1674
1803,1691
1804,1697
1805,1685
1806,1677
1807,1689
1808,1684
1809,1652
1810,1711
1811,1740
1812,1725
1813,1715
1814,1709
1815,1714
1816,1743
1817,1745
1818,1765
1819,1767
1820,1759
1821,1750
1822,1754
1823,1767
1824,1783
1825,1815
1826,1804
1827,1795
1828,1789
1829,1792
1830,1810
1831,1831
1832,1857
1833,1862
1834,1869
1835,1844
1836,1847
1837,1862
1838,1881
1839,1904
1840,1914
1841,1904
1842,1895
1843,1901
1844,1889
1845,1899
1846,1914
1847,1919
1848,1907
1849,1889
1850,1872
1851,1872
1852,1890
1853,1887
1854,1890
1855,1877
1856,1855
1857,1831
1858,1812
1859,1808
1860,1808
1861,1823
1862,1795
1863,1773
1864,1751
1865,1731
1866,1731
1867,1731
1868,1735
1869,1727
1870,1722
1871,1683
1872,1668
1873,1669
1874,1676
1875,1690
1876,1691
1877,1679
1878,1662
1879,1666
1880,1655
1881,1670
1882,1690
1883,1699
1884,1695
1885,1673
1886,1662
1887,1655
1888,1680
1889,1687
1890,1701
1891,1695
1892,1680
1893,1669
1894,1667
1895,1680
1896,1695
1897,1723
1898,1708
1899,1694
1900,1680
1901,1678
1902,1683
1903,1699
1904,1714
1905,1715
1906,1717
1907,1689
1908,1680
1909,1682
1910,1695
1911,1712
1912,1715
1913,1707
1914,1691
1915,1698
1916,1690
1917,1703
1918,1723
1919,1730
1920,1718
1921,1699
1922,1680
1923,1680
1924,1683
1925,1701
1926,1714
1927,1710
1928,1695
1929,1680
1930,1677
1931,1681
1932,1702
1933,1715
1934,1713
1935,1698
1936,1681
1937,1687
1938,1700
1939,1717
1940,1733
1941,1729
1942,1727
1943,1697
1944,1680
1945,1687
1946,1702
1947,1722
1948,1726
1949,1714
1950,1698
1951,1706
1952,1696
1953,1717
1954,1745
1955,1759
1956,1753
1957,1744
1958,1740
1959,1744
1960,1778
1961,1794
1962,1828
1963,1835
1964,1813
1965,1789
1966,1779
1967,1786
1968,1794
1969,1812
1970,1783
1971,1745
1972,1719
1973,1711
1974,1725
1975,1751
1976,1779
1977,1786
1978,1776
1979,1727
1980,1706
1981,1698
1982,1708
1983,1719
1984,1719
1985,1706
1986,1690
1987,1682
1988,1683
1989,1699
1990,1718
1991,1726
1992,1713
1993,1695
1994,1677
1995,1685
1996,1710
1997,1731
1998,1758
1999,1738
2000,1718
2001,1706
2002,1707
2003,1718
2004,1739
2005,1764
2006,1727
2007,1691
2008,1648
2009,1618
2010,1625
2011,1667
2012,1731
2013,1805
2014,1937
2015,2139
2016,2393
2017,2669
2018,2874
2019,3008
2020,3024
2021,2889
2022,2642
2023,2398
2024,2178
2025,2038
2026,1979
2027,1922
2028,1840
2029,1744
2030,1655
2031,1612
2032,1621
2033,1637
2034,1665
2035,1664
2036,1648
2037,1634
2038,1633
2039,1648
2040,1668
2041,1699
2042,1679
2043,1658
2044,1641
2045,1637
2046,1653
2047,1675
2048,1695
2049,1703
2050,1703
2051,1678
2052,1674
2053,1680
2054,1699
2055,1729
2056,1730
2057,1687
2058,1698
2059,1687
2060,1702
2061,1719
2062,1746
2063,1755
2064,1749
2065,1737
2066,1725
2067,1734
2068,1774
2069,1786
2070,1803
2071,1801
2072,1785
2073,1779
2074,1783
2075,1807
2076,1831
2077,1869
2078,1855
2079,1845
2080,1837
2081,1833
2082,1852
2083,1867
2084,1887
2085,1887
2086,1889
2087,1857
2088,1854
2089,1863
2090,1876
2091,1904
2092,1899
2093,1876
2094,1852
2095,1857
2096,1842
2097,1853
2098,1872
2099,1871
2100,1851
2101,1812
2102,1787
2103,1776
2104,1795
2105,1791
2106,1792
2107,1774
2108,1741
2109,1724
2110,1712
2111,1716
2112,1728
2113,1728
2114,1710
2115,1679
2116,1653
2117,1648
2118,1657
2119,1675
2120,1686
2121,1681
2122,1677
2123,1643
2124,1632
2125,1642
2126,1657
2127,1680
2128,1683
2129,1671
2130,1649
2131,1654
2132,1648
2133,1665
2134,1691
2135,1703
2136,1690
2137,1666
2138,1658
2139,1662
2140,1693
2141,1701
2142,1723
2143,1686
2144,1670
2145,1663
2146,1663
2147,1680
2148,1699
2149,1733
2150,1712
2151,1695
2152,1680
2153,1675
2154,1695
2155,1706
2156,1722
2157,1716
2158,1712
2159,1675
2160,1674
2161,1682
2162,1702
2163,1719
2164,1725
2165,1712
2166,1686
2167,1693
2168,1680
2169,1690
2170,1710
2171,1716
2172,1707
2173,1685
2174,1679
2175,1682
2176,1712
2177,1712
2178,1726
2179,1714
2180,1699
2181,1685
2182,1685
2183,1698
2184,1680
2185,1746
2186,1729
2187,1702
2188,1680
2189,1679
2190,1695
2191,1715
2192,1735
2193,1736
2194,1734
2195,1694
2196,1682
2197,1691
2198,1711
2199,1731
2200,1740
2201,1727
2202,1709
2203,1719
2204,1722
2205,1744
2206,1770
2207,1783
2208,1792
2209,1788
2210,1781
2211,1776
2212,1802
2213,1807
2214,1811
2215,1795
2216,1764
2217,1738
2218,1725
2219,1738
2220,1758
2221,1794
2222,1773
2223,1751
2224,1730
2225,1718
2226,1715
2227,1717
2228,1726
2229,1713
2230,1712
2231,1674
2232,1667
2233,1679
2234,1700
2235,1726
2236,1723
2237,1707
2238,1687
2239,1696
2240,1686
2241,1703
2242,1727
2243,1733
2244,1719
2245,1706
2246,1693
2247,1698
2248,1724
2249,1734
2250,1750
2251,1719
2252,1691
2253,1666
2254,1648
2255,1634
2256,1648
2257,1694
2258,1711
2259,1757
2260,1869
2261,2078
2262,2352
2263,2624
2264,2846
2265,2970
2266,3002
2267,2883
2268,2683
2269,2448
2270,2251
2271,2103
2272,1997
2273,1906
2274,1823
2275,1759
2276,1680
2277,1640
2278,1634
2279,1641
2280,1641
2281,1631
2282,1623
2283,1629
2284,1656
2285,1666
2286,1677
2287,1666
2288,1648
2289,1635
2290,1634
2291,1652
2292,1679
2293,1712
2294,1690
2295,1675
2296,1659
2297,1656
2298,1677
2299,1695
2300,1715
2301,1715
2302,1711
2303,1685
2304,1682
2305,1695
2306,1718
2307,1747
2308,1758
2309,1747
2310,1733
2311,1731
2312,1742
2313,1761
2314,1787
2315,1805
2316,1794
2317,1773
2318,1759
2319,1767
2320,1799
2321,1821
2322,1840
2323,1840
2324,1782
2325,1773
2326,1811
2327,1831
2328,1856
2329,1890
2330,1879
2331,1867
2332,1855
2333,1856
2334,1873
2335,1892
2336,1909
2337,1903
2338,1890
2339,1861
2340,1851
2341,1854
2342,1866
2343,1884
2344,1878
2345,1857
2346,1827
2347,1814
2348,1806
2349,1813
2350,1824
2351,1819
2352,1794
2353,1760
2354,1734
2355,1731
2356,1744
2357,1754
2358,1759
2359,1737
2360,1710
2361,1686
2362,1679
2363,1681
2364,1702
2365,1713
2366,1698
2367,1678
2368,1654
2369,1647
2370,1661
2371,1680
2372,1700
2373,1700
2374,1682
2375,1664
2376,1659
2377,1667
2378,1684
2379,1711
2380,1712
2381,1664
2382,1677
2383,1676
2384,1681
2385,1703
2386,1723
2387,1728
2388,1714
2389,1695
2390,1679
2391,1681
2392,1699
2393,1720
2394,1729
2395,1718
2396,1695
2397,1680
2398,1680
2399,1694
2400,1717
2401,1731
2402,1726
2403,1710
2404,1690
2405,1687
2406,1701
2407,1721
2408,1735
2409,1728
2410,1712
2411,1693
2412,1693
2413,1703
2414,1722
2415,1741
2416,1739
2417,1716
2418,1695
2419,1688
2420,1696
2421,1715
2422,1738
2423,1744
2424,1731
2425,1713
2426,1701
2427,1703
2428,1718
2429,1735
2430,1744
2431,1732
2432,1726
2433,1707
2434,1699
2435,1710
2436,1728
2437,1746
2438,1743
2439,1724
2440,1707
2441,1651
2442,1654
2443,1718
2444,1699
2445,1738
2446,1734
2447,1725
2448,1728
2449,1747
2450,1771
2451,1782
2452,1785
2453,1783
2454,1787
2455,1793
2456,1791
2457,1797
2458,1814
2459,1814
2460,1796
2461,1772
2462,1747
2463,1740
2464,1750
2465,1770
2466,1783
2467,1778
2468,1763
2469,1747
2470,1743
2471,1735
2472,1737
2473,1739
2474,1719
2475,1698
2476,1680
2477,1685
2478,1695
2479,1715
2480,1733
2481,1725
2482,1706
2483,1683
2484,1678
2485,1687
2486,1713
2487,1738
2488,1737
2489,1714
2490,1687
2491,1681
2492,1691
2493,1707
2494,1730
2495,1737
2496,1718
2497,1696
