x,y
562,1936
563,1923
564,1917
565,1923
566,1934
567,1937
568,1930
569,1906
570,1882
571,1867
572,1871
573,1882
574,1898
575,1899
576,1894
577,1879
578,1862
579,1863
580,1874
581,1887
582,1883
583,1883
584,1871
585,1855
586,1854
587,1867
588,1879
589,1887
590,1886
591,1874
592,1862
593,1853
594,1842
595,1822
596,1789
597,1762
598,1755
599,1773
600,1807
601,1859
602,1954
603,2112
604,2317
605,2544
606,2794
607,3063
608,3325
609,3391
610,3204
611,2907
612,2614
613,2335
614,2097
615,1946
616,1871
617,1838
618,1818
619,1806
620,1786
621,1776
622,1777
623,1789
624,1797
625,1799
626,1789
627,1778
628,1770
629,1766
630,1776
631,1787
632,1801
633,1801
634,1788
635,1780
636,1776
637,1789
638,1801
639,1817
640,1822
641,1819
642,1798
643,1782
644,1794
645,1809
646,1829
647,1839
648,1832
649,1822
650,1810
651,1818
652,1828
653,1841
654,1843
655,1841
656,1831
657,1827
658,1833
659,1846
660,1862
661,1873
662,1874
663,1869
664,1856
665,1852
666,1863
667,1873
668,1883
669,1885
670,1879
671,1878
672,1885
673,1902
674,1918
675,1933
676,1935
677,1930
678,1929
679,1931
680,1942
681,1966
682,1986
683,1995
684,1987
685,1983
686,1978
687,1985
688,2003
689,2015
690,2015
691,2006
692,1984
693,1970
694,1963
695,1969
696,1975
697,1976
698,1967
699,1943
700,1927
701,1911
702,1910
703,1915
704,1918
705,1910
706,1897
707,1885
708,1872
709,1872
710,1877
711,1879
712,1873
713,1854
714,1843
715,1839
716,1840
717,1853
718,1862
719,1861
720,1854
721,1840
722,1830
723,1830
724,1841
725,1856
726,1865
727,1863
728,1853
729,1842
730,1844
731,1855
732,1861
733,1869
734,1857
735,1841
736,1827
737,1831
738,1840
739,1851
740,1863
741,1866
742,1853
743,1841
744,1839
745,1843
746,1859
747,1871
748,1871
749,1857
750,1840
751,1835
752,1840
753,1860
754,1872
755,1872
756,1858
757,1840
758,1837
759,1841
760,1856
761,1872
762,1872
763,1865
764,1853
765,1843
766,1843
767,1856
768,1872
769,1883
770,1878
771,1869
772,1858
773,1851
774,1859
775,1874
776,1886
777,1874
778,1867
779,1855
780,1849
781,1859
782,1871
783,1875
784,1874
785,1870
786,1858
787,1851
788,1847
789,1872
790,1874
791,1872
792,1863
793,1853
794,1842
795,1845
796,1854
797,1867
798,1871
799,1863
800,1850
801,1840
802,1840
803,1853
804,1869
805,1875
806,1868
807,1851
808,1840
809,1838
810,1849
811,1863
812,1872
813,1871
814,1858
815,1844
816,1839
817,1843
818,1857
819,1871
820,1872
821,1862
822,1847
823,1844
824,1846
825,1859
826,1873
827,1875
828,1869
829,1854
830,1840
831,1840
832,1850
833,1863
834,1872
835,1867
836,1843
837,1839
838,1839
839,1853
840,1871
841,1877
842,1872
843,1865
844,1847
845,1847
846,1858
847,1872
848,1874
849,1869
850,1854
851,1844
852,1842
853,1851
854,1865
855,1873
856,1874
857,1867
858,1855
859,1853
860,1872
861,1904
862,1933
863,1938
864,1936
865,1920
866,1909
867,1914
868,1934
869,1957
870,1968
871,1962
872,1942
873,1927
874,1919
875,1921
876,1927
877,1924
878,1915
879,1903
880,1891
881,1886
882,1890
883,1888
884,1887
885,1878
886,1861
887,1846
888,1841
889,1855
890,1871
891,1882
892,1877
893,1861
894,1845
895,1839
896,1841
897,1856
898,1869
899,1865
900,1851
901,1853
902,1840
903,1842
904,1859
905,1872
906,1875
907,1866
908,1844
909,1813
910,1774
911,1744
912,1733
913,1759
914,1776
915,1801
916,1843
917,1951
918,2140
919,2383
920,2650
921,2922
922,3194
923,3405
924,3373
925,3150
926,2857
927,2559
928,2302
929,2070
930,1904
931,1808
932,1771
933,1767
934,1781
935,1786
936,1781
937,1773
938,1759
939,1758
940,1766
941,1776
942,1776
943,1766
944,1750
945,1744
946,1744
947,1758
948,1771
949,1779
950,1781
951,1769
952,1759
953,1761
954,1774
955,1789
956,1799
957,1799
958,1791
959,1781
960,1781
961,1794
962,1808
963,1822
964,1822
965,1811
966,1803
967,1798
968,1807
969,1826
970,1844
971,1845
972,1839
973,1824
974,1825
975,1824
976,1844
977,1862
978,1870
979,1861
980,1843
981,1840
982,1845
983,1868
984,1886
985,1902
986,1895
987,1885
988,1882
989,1886
990,1904
991,1930
992,1947
993,1953
994,1950
995,1946
996,1950
997,1968
998,1984
999,2000
1000,2000
1001,1990
1002,1979
1003,1983
1004,1997
1005,2011
1006,2019
1007,2016
1008,2000
1009,1979
1010,1964
1011,1954
1012,1958
1013,1966
1014,1959
1015,1938
1016,1913
1017,1893
1018,1885
1019,1891
1020,1891
1021,1890
1022,1877
1023,1856
1024,1841
1025,1839
1026,1849
1027,1859
1028,1867
1029,1866
1030,1842
1031,1842
1032,1835
1033,1840
1034,1852
1035,1859
1036,1856
1037,1847
1038,1839
1039,1829
1040,1835
1041,1846
1042,1867
1043,1859
1044,1849
1045,1837
1046,1828
1047,1831
1048,1843
1049,1856
1050,1858
1051,1850
1052,1840
1053,1831
1054,1838
1055,1850
1056,1860
1057,1862
1058,1850
1059,1840
1060,1829
1061,1830
1062,1847
1063,1860
1064,1869
1065,1861
1066,1849
1067,1838
1068,1834
1069,1846
1070,1860
1071,1872
1072,1872
1073,1857
1074,1846
1075,1843
1076,1854
1077,1872
1078,1882
1079,1879
1080,1869
1081,1856
1082,1849
1083,1856
1084,1866
1085,1879
1086,1886
1087,1878
1088,1871
1089,1861
1090,1869
1091,1879
1092,1895
1093,1894
1094,1879
1095,1871
1096,1854
1097,1854
1098,1873
1099,1879
1100,1887
1101,1883
1102,1870
1103,1855
1104,1855
1105,1869
1106,1879
1107,1894
1108,1890
1109,1881
1110,1872
1111,1869
1112,1874
1113,1891
1114,1903
1115,1895
1116,1875
1117,1865
1118,1861
1119,1871
1120,1886
1121,1897
1122,1892
1123,1875
1124,1863
1125,1858
1126,1861
1127,1875
1128,1888
1129,1894
1130,1886
1131,1875
1132,1870
1133,1873
1134,1888
1135,1902
1136,1907
1137,1903
1138,1886
1139,1872
1140,1870
1141,1874
1142,1892
1143,1904
1144,1901
1145,1888
1146,1872
1147,1871
1148,1872
1149,1882
1150,1896
1151,1895
1152,1892
1153,1882
1154,1872
1155,1877
1156,1889
1157,1904
1158,1907
1159,1895
1160,1882
1161,1872
1162,1869
1163,1887
1164,1904
1165,1905
1166,1899
1167,1882
1168,1872
1169,1874
1170,1887
1171,1902
1172,1905
1173,1903
1174,1888
1175,1874
1176,1872
1177,1881
1178,1891
1179,1904
1180,1900
1181,1886
1182,1876
1183,1872
1184,1878
1185,1893
1186,1903
1187,1899
1188,1886
1189,1875
1190,1879
1191,1894
1192,1908
1193,1927
1194,1936
1195,1936
1196,1927
1197,1924
1198,1931
1199,1949
1200,1965
1201,1971
1202,1974
1203,1970
1204,1966
1205,1962
1206,1967
1207,1968
1208,1965
1209,1949
1210,1926
1211,1907
1212,1908
1213,1916
1214,1922
1215,1925
1216,1911
1217,1901
1218,1876
1219,1862
1220,1870
1221,1877
1222,1885
1223,1877
1224,1869
1225,1855
1226,1850
1227,1855
1228,1867
1229,1879
1230,1888
1231,1882
1232,1870
1233,1855
1234,1859
1235,1867
1236,1875
1237,1874
1238,1867
1239,1855
1240,1842
1241,1842
1242,1837
1243,1807
1244,1771
1245,1741
1246,1734
1247,1755
1248,1797
1249,1859
1250,1966
1251,2131
1252,2347
1253,2583
1254,2834
1255,3120
1256,3378
1257,3422
1258,3216
1259,2915
1260,2603
1261,2307
1262,2077
1263,1923
1264,1853
1265,1819
1266,1802
1267,1788
1268,1776
1269,1773
1270,1778
1271,1788
1272,1798
1273,1799
1274,1789
1275,1775
1276,1755
1277,1752
1278,1761
1279,1776
1280,1785
1281,1782
1282,1779
1283,1772
1284,1766
1285,1773
1286,1785
1287,1803
1288,1807
1289,1796
1290,1786
1291,1786
1292,1792
1293,1808
1294,1819
1295,1825
1296,1819
1297,1809
1298,1805
1299,1807
1300,1822
1301,1840
1302,1840
1303,1835
1304,1828
1305,1820
1306,1825
1307,1840
1308,1853
1309,1861
1310,1858
1311,1850
1312,1841
1313,1843
1314,1853
1315,1870
1316,1876
1317,1875
1318,1873
1319,1872
1320,1880
1321,1902
1322,1919
1323,1934
1324,1936
1325,1935
1326,1933
1327,1932
1328,1941
1329,1959
1330,1979
1331,1986
1332,1983
1333,1975
1334,1970
1335,1986
1336,2003
1337,2020
1338,2026
1339,2014
1340,2000
1341,1984
1342,1981
1343,1984
1344,1992
1345,1988
1346,1972
1347,1955
1348,1933
1349,1927
1350,1933
1351,1933
1352,1922
1353,1906
1354,1893
1355,1870
1356,1865
1357,1872
1358,1881
1359,1887
1360,1874
1361,1852
1362,1839
1363,1834
1364,1842
1365,1853
1366,1866
1367,1867
1368,1859
1369,1853
1370,1845
1371,1844
1372,1849
1373,1858
1374,1860
1375,1854
1376,1840
1377,1840
1378,1845
1379,1856
1380,1867
1381,1866
1382,1855
1383,1837
1384,1824
1385,1825
1386,1838
1387,1849
1388,1858
1389,1854
1390,1843
1391,1838
1392,1835
1393,1841
1394,1857
1395,1867
1396,1864
1397,1855
1398,1840
1399,1840
1400,1840
1401,1855
1402,1870
1403,1868
1404,1855
1405,1840
1406,1838
1407,1841
1408,1856
1409,1871
1410,1873
1411,1866
1412,1868
1413,1855
1414,1859
1415,1871
1416,1875
1417,1882
1418,1863
1419,1850
1420,1843
1421,1847
1422,1867
1423,1879
1424,1885
1425,1875
1426,1863
1427,1852
1428,1849
1429,1858
1430,1878
1431,1889
1432,1887
1433,1874
1434,1863
1435,1856
1436,1869
1437,1879
1438,1891
1439,1885
1440,1869
1441,1854
1442,1847
1443,1856
1444,1871
1445,1882
1446,1882
1447,1872
1448,1861
1449,1856
1450,1858
1451,1870
1452,1883
1453,1894
1454,1887
1455,1872
1456,1860
1457,1861
1458,1873
1459,1888
1460,1898
1461,1888
1462,1872
1463,1858
1464,1857
1465,1870
1466,1883
1467,1889
1468,1881
1469,1871
1470,1859
1471,1862
1472,1876
1473,1893
1474,1904
1475,1904
1476,1890
1477,1883
1478,1872
1479,1877
1480,1890
1481,1904
1482,1899
1483,1887
1484,1879
1485,1870
1486,1875
1487,1893
1488,1904
1489,1906
1490,1902
1491,1891
1492,1878
1493,1878
1494,1889
1495,1898
1496,1898
1497,1883
1498,1867
1499,1855
1500,1858
1501,1872
1502,1888
1503,1899
1504,1892
1505,1878
1506,1867
1507,1869
1508,1882
1509,1898
1510,1914
1511,1920
1512,1915
1513,1915
1514,1923
1515,1933
1516,1943
1517,1956
1518,1961
1519,1955
1520,1951
1521,1954
1522,1965
1523,1983
1524,1990
1525,1984
1526,1966
1527,1939
1528,1925
1529,1921
1530,1926
1531,1942
1532,1947
1533,1934
1534,1907
1535,1885
1536,1875
1537,1884
1538,1895
1539,1904
1540,1898
1541,1883
1542,1873
1543,1868
1544,1872
1545,1883
1546,1887
1547,1883
1548,1872
1549,1858
1550,1855
1551,1866
1552,1882
1553,1891
1554,1895
1555,1885
1556,1872
1557,1867
1558,1871
1559,1883
1560,1887
1561,1871
1562,1814
1563,1759
1564,1729
1565,1745
1566,1799
1567,1856
1568,1914
1569,2010
1570,2170
1571,2387
1572,2640
1573,2915
1574,3213
1575,3441
1576,3391
1577,3135
1578,2812
1579,2529
1580,2278
1581,2084
1582,1949
1583,1869
1584,1815
1585,1782
1586,1778
1587,1789
1588,1807
1589,1823
1590,1823
1591,1804
1592,1780
1593,1766
1594,1764
1595,1776
1596,1787
1597,1791
1598,1783
1599,1775
1600,1764
1601,1774
1602,1791
1603,1808
1604,1817
1605,1814
1606,1808
1607,1793
1608,1788
1609,1808
1610,1824
1611,1840
1612,1839
1613,1827
1614,1814
1615,1810
1616,1826
1617,1841
1618,1855
1619,1857
1620,1846
1621,1840
1622,1839
1623,1843
1624,1861
1625,1877
1626,1881
1627,1872
1628,1863
1629,1858
1630,1867
1631,1883
1632,1891
1633,1899
1634,1893
1635,1887
1636,1877
1637,1886
1638,1904
1639,1919
1640,1930
1641,1932
1642,1920
1643,1919
1644,1936
1645,1955
1646,1975
1647,1990
1648,1992
1649,1984
1650,1974
1651,1979
1652,1999
1653,2015
1654,2030
1655,2032
1656,2026
1657,2014
1658,2007
1659,2010
1660,2017
1661,2025
1662,2015
1663,1993
1664,1970
1665,1961
1666,1955
1667,1961
1668,1959
1669,1953
1670,1936
1671,1918
1672,1898
1673,1894
1674,1904
1675,1907
1676,1907
1677,1895
1678,1874
1679,1859
1680,1857
1681,1869
1682,1875
1683,1881
1684,1873
1685,1856
1686,1842
1687,1841
1688,1853
1689,1867
1690,1879
1691,1877
1692,1866
1693,1850
1694,1842
1695,1846
1696,1857
1697,1868
1698,1869
1699,1855
1700,1839
1701,1834
1702,1839
1703,1855
1704,1870
1705,1872
1706,1862
1707,1851
1708,1840
1709,1840
1710,1855
1711,1871
1712,1872
1713,1870
1714,1855
1715,1849
1716,1851
1717,1864
1718,1873
1719,1882
1720,1875
1721,1866
1722,1849
1723,1843
1724,1852
1725,1863
1726,1872
1727,1872
1728,1868
1729,1855
1730,1843
1731,1863
1732,1870
1733,1878
1734,1878
1735,1871
1736,1857
1737,1851
1738,1856
1739,1870
1740,1883
1741,1881
1742,1872
1743,1859
1744,1853
1745,1856
1746,1871
1747,1878
1748,1889
1749,1883
1750,1872
1751,1861
1752,1855
1753,1862
1754,1871
1755,1877
1756,1874
1757,1862
1758,1849
1759,1846
1760,1855
1761,1861
1762,1872
1763,1869
1764,1860
1765,1852
1766,1854
1767,1866
1768,1881
1769,1891
1770,1889
1771,1874
1772,1863
1773,1858
1774,1867
1775,1875
1776,1887
1777,1890
1778,1879
1779,1871
1780,1857
1781,1858
1782,1873
1783,1894
1784,1900
1785,1891
1786,1875
1787,1868
1788,1870
1789,1878
1790,1891
1791,1896
1792,1888
1793,1887
1794,1875
1795,1874
1796,1888
1797,1901
1798,1906
1799,1902
1800,1888
1801,1872
1802,1872
1803,1877
1804,1890
1805,1904
1806,1904
1807,1892
1808,1875
1809,1869
1810,1881
1811,1894
1812,1904
1813,1907
1814,1899
1815,1882
1816,1873
1817,1878
1818,1891
1819,1902
1820,1905
1821,1900
1822,1887
1823,1876
1824,1875
1825,1885
1826,1894
1827,1904
1828,1898
1829,1887
1830,1875
1831,1873
1832,1878
1833,1890
1834,1899
1835,1894
1836,1881
1837,1870
1838,1870
1839,1881
1840,1899
1841,1913
1842,1929
1843,1931
1844,1927
1845,1930
1846,1937
1847,1950
1848,1958
1849,1960
1850,1960
1851,1961
1852,1958
1853,1964
1854,1969
1855,1970
