x,y
218,1949
219,1949
220,1947
221,1952
222,1961
223,1974
224,1991
225,1997
226,1991
227,1986
228,1987
229,1998
230,2011
231,2021
232,2022
233,2011
234,1997
235,1981
236,1975
237,1983
238,1985
239,1981
240,1967
241,1948
242,1934
243,1925
244,1933
245,1938
246,1936
247,1921
248,1905
249,1891
250,1888
251,1892
252,1896
253,1899
254,1898
255,1887
256,1873
257,1873
258,1879
259,1887
260,1899
261,1893
262,1877
263,1867
264,1864
265,1872
266,1874
267,1889
268,1892
269,1885
270,1873
271,1867
272,1866
273,1875
274,1894
275,1895
276,1887
277,1872
278,1870
279,1867
280,1876
281,1887
282,1895
283,1893
284,1882
285,1874
286,1877
287,1885
288,1898
289,1902
290,1903
291,1895
292,1893
293,1891
294,1899
295,1905
296,1914
297,1914
298,1905
299,1901
300,1898
301,1904
302,1907
303,1916
304,1914
305,1907
306,1897
307,1892
308,1901
309,1908
310,1914
311,1915
312,1909
313,1904
314,1898
315,1902
316,1908
317,1918
318,1921
319,1915
320,1906
321,1893
322,1895
323,1904
324,1919
325,1918
326,1935
327,1922
328,1916
329,1914
330,1918
331,1927
332,1934
333,1935
334,1920
335,1911
336,1913
337,1923
338,1935
339,1939
340,1943
341,1936
342,1927
343,1920
344,1922
345,1928
346,1935
347,1936
348,1934
349,1926
350,1920
351,1923
352,1936
353,1950
354,1957
355,1953
356,1938
357,1929
358,1927
359,1936
360,1945
361,1952
362,1950
363,1943
364,1935
365,1936
366,1943
367,1955
368,1968
369,1967
370,1959
371,1951
372,1947
373,1947
374,1950
375,1955
376,1953
377,1949
378,1939
379,1936
380,1938
381,1948
382,1955
383,1959
384,1952
385,1937
386,1941
387,1939
388,1943
389,1951
390,1955
391,1946
392,1939
393,1934
394,1936
395,1943
396,1958
397,1968
398,1974
399,1966
400,1966
401,1973
402,1990
403,2000
404,2011
405,2015
406,2007
407,2004
408,2010
409,2027
410,2043
411,2060
412,2055
413,2031
414,2009
415,1997
416,1993
417,2000
418,2007
419,2007
420,1998
421,1981
422,1963
423,1956
424,1952
425,1957
426,1959
427,1960
428,1945
429,1932
430,1930
431,1936
432,1940
433,1947
434,1943
435,1936
436,1926
437,1922
438,1930
439,1936
440,1942
441,1941
442,1934
443,1922
444,1921
445,1926
446,1936
447,1937
448,1930
449,1903
450,1846
451,1808
452,1799
453,1829
454,1863
455,1910
456,1968
457,2078
458,2247
459,2478
460,2738
461,3020
462,3310
463,3468
464,3334
465,3063
466,2769
467,2496
468,2256
469,2078
470,1956
471,1884
472,1842
473,1825
474,1830
475,1843
476,1859
477,1857
478,1843
479,1831
480,1823
481,1824
482,1833
483,1840
484,1843
485,1840
486,1825
487,1822
488,1825
489,1835
490,1843
491,1847
492,1842
493,1840
494,1839
495,1840
496,1856
497,1869
498,1875
499,1875
500,1870
501,1861
502,1859
503,1871
504,1886
505,1895
506,1895
507,1890
508,1889
509,1888
510,1895
511,1904
512,1915
513,1918
514,1915
515,1914
516,1923
517,1922
518,1935
519,1945
520,1949
521,1946
522,1922
523,1935
524,1939
525,1953
526,1965
527,1969
528,1971
529,1968
530,1968
531,1971
532,1990
533,2003
534,2016
535,2019
536,2015
537,2013
538,2015
539,2032
540,2044
541,2061
542,2064
543,2058
544,2044
545,2043
546,2047
547,2063
548,2064
549,2057
550,2034
551,2018
552,2009
553,2005
554,2007
555,2010
556,2003
557,1990
558,1968
559,1951
560,1938
561,1939
562,1937
563,1936
564,1925
565,1911
566,1903
567,1901
568,1904
569,1909
570,1915
571,1907
572,1900
573,1893
574,1899
575,1904
576,1905
577,1909
578,1904
579,1898
580,1895
581,1903
582,1904
583,1911
584,1906
585,1914
586,1904
587,1899
588,1894
589,1899
590,1902
591,1909
592,1908
593,1904
594,1899
595,1889
596,1889
597,1903
598,1910
599,1918
600,1911
601,1902
602,1889
603,1889
604,1900
605,1913
606,1919
607,1918
608,1906
609,1901
610,1895
611,1904
612,1910
613,1920
614,1919
615,1905
616,1897
617,1891
618,1900
619,1905
620,1913
621,1909
622,1903
623,1897
624,1896
625,1901
626,1907
627,1915
628,1919
629,1909
630,1904
631,1893
632,1896
633,1904
634,1908
635,1914
636,1906
637,1896
638,1891
639,1888
640,1893
641,1903
642,1905
643,1903
644,1895
645,1897
646,1902
647,1901
648,1911
649,1919
650,1920
651,1910
652,1902
653,1894
654,1898
655,1904
656,1906
657,1909
658,1905
659,1897
660,1888
661,1891
662,1903
663,1914
664,1918
665,1907
666,1902
667,1891
668,1893
669,1902
670,1911
671,1919
672,1908
673,1899
674,1892
675,1898
676,1904
677,1907
678,1913
679,1909
680,1904
681,1894
682,1891
683,1904
684,1912
685,1919
686,1917
687,1910
688,1904
689,1901
690,1904
691,1917
692,1922
693,1918
694,1907
695,1901
696,1898
697,1904
698,1915
699,1929
700,1931
701,1921
702,1913
703,1906
704,1906
705,1915
706,1922
707,1927
708,1920
709,1909
710,1908
711,1910
712,1917
713,1930
714,1938
715,1936
716,1933
717,1926
718,1926
719,1943
720,1968
721,1978
722,1984
723,1978
724,1972
725,1973
726,1985
727,2002
728,2017
729,2021
730,2007
731,1993
732,1974
733,1968
734,1969
735,1973
736,1970
737,1965
738,1951
739,1936
740,1928
741,1926
742,1923
743,1918
744,1911
745,1904
746,1895
747,1890
748,1893
749,1903
750,1905
751,1904
752,1891
753,1886
754,1885
755,1890
756,1899
757,1906
758,1907
759,1899
760,1889
761,1886
762,1893
763,1903
764,1907
765,1905
766,1886
767,1845
768,1798
769,1766
770,1765
771,1795
772,1830
773,1870
774,1934
775,2064
776,2254
777,2490
778,2763
779,3029
780,3297
781,3418
782,3279
783,3013
784,2736
785,2458
786,2218
787,2023
788,1904
789,1834
790,1806
791,1802
792,1818
793,1835
794,1840
795,1828
796,1808
797,1801
798,1801
799,1807
800,1811
801,1809
802,1805
803,1795
804,1789
805,1791
806,1798
807,1808
808,1810
809,1806
810,1795
811,1787
812,1791
813,1805
814,1823
815,1827
816,1825
817,1823
818,1818
819,1819
820,1828
821,1839
822,1842
823,1842
824,1840
825,1838
826,1838
827,1841
828,1855
829,1865
830,1870
831,1861
832,1855
833,1869
834,1871
835,1883
836,1899
837,1902
838,1897
839,1889
840,1891
841,1901
842,1913
843,1927
844,1936
845,1936
846,1934
847,1931
848,1934
849,1951
850,1968
851,1979
852,1975
853,1973
854,1969
855,1975
856,1990
857,2003
858,2015
859,2017
860,2010
861,2005
862,2010
863,2018
864,2031
865,2035
866,2032
867,2021
868,2000
869,1987
870,1988
871,1991
872,1986
873,1975
874,1961
875,1937
876,1927
877,1918
878,1918
879,1919
880,1917
881,1907
882,1897
883,1884
884,1875
885,1879
886,1882
887,1883
888,1878
889,1872
890,1866
891,1858
892,1861
893,1868
894,1873
895,1872
896,1863
897,1857
898,1857
899,1867
900,1875
901,1890
902,1886
903,1875
904,1866
905,1856
906,1862
907,1871
908,1877
909,1878
910,1872
911,1867
912,1867
913,1869
914,1874
915,1881
916,1883
917,1879
918,1872
919,1872
920,1872
921,1879
922,1895
923,1904
924,1902
925,1887
926,1875
927,1872
928,1879
929,1887
930,1895
931,1891
932,1883
933,1877
934,1878
935,1886
936,1898
937,1905
938,1907
939,1902
940,1893
941,1888
942,1890
943,1899
944,1905
945,1905
946,1900
947,1888
948,1882
949,1887
950,1901
951,1911
952,1915
953,1911
954,1903
955,1890
956,1888
957,1902
958,1910
959,1917
960,1915
961,1904
962,1890
963,1893
964,1891
965,1903
966,1911
967,1910
968,1904
969,1891
970,1888
971,1902
972,1906
973,1917
974,1918
975,1913
976,1904
977,1900
978,1904
979,1913
980,1923
981,1930
982,1921
983,1907
984,1901
985,1902
986,1910
987,1923
988,1927
989,1923
990,1915
991,1904
992,1904
993,1911
994,1921
995,1927
996,1925
997,1917
998,1907
999,1904
1000,1910
1001,1922
1002,1930
1003,1926
1004,1919
1005,1907
1006,1905
1007,1911
1008,1921
1009,1929
1010,1926
1011,1920
1012,1908
1013,1904
1014,1907
1015,1915
1016,1925
1017,1923
1018,1918
1019,1906
1020,1904
1021,1904
1022,1911
1023,1922
1024,1927
1025,1923
1026,1914
1027,1904
1028,1904
1029,1911
1030,1925
1031,1935
1032,1931
1033,1923
1034,1919
1035,1919
1036,1919
1037,1936
1038,1955
1039,1962
1040,1963
1041,1955
1042,1957
1043,1964
1044,1977
1045,1998
1046,2009
1047,2008
1048,1997
1049,1981
1050,1973
1051,1968
1052,1968
1053,1967
1054,1952
1055,1939
1056,1936
1057,1931
1058,1931
1059,1930
1060,1925
1061,1909
1062,1894
1063,1883
1064,1885
1065,1891
1066,1900
1067,1904
1068,1902
1069,1884
1070,1872
1071,1870
1072,1875
1073,1887
1074,1898
1075,1893
1076,1885
1077,1875
1078,1872
1079,1872
1080,1885
1081,1895
1082,1901
1083,1894
1084,1873
1085,1851
1086,1817
1087,1788
1088,1778
1089,1792
1090,1820
1091,1847
1092,1904
1093,1997
1094,2162
1095,2384
1096,2629
1097,2886
1098,3152
1099,3344
1100,3291
1101,3069
1102,2794
1103,2525
1104,2273
1105,2066
1106,1926
1107,1849
1108,1810
1109,1806
1110,1809
1111,1809
1112,1805
1113,1797
1114,1793
1115,1797
1116,1806
1117,1808
1118,1804
1119,1792
1120,1780
1121,1775
1122,1776
1123,1785
1124,1799
1125,1808
1126,1808
1127,1799
1128,1795
1129,1795
1130,1806
1131,1815
1132,1819
1133,1818
1134,1808
1135,1808
1136,1810
1137,1821
1138,1826
1139,1830
1140,1827
1141,1818
1142,1813
1143,1819
1144,1833
1145,1843
1146,1851
1147,1851
1148,1847
1149,1844
1150,1846
1151,1854
1152,1868
1153,1875
1154,1882
1155,1882
1156,1881
1157,1875
1158,1872
1159,1884
1160,1899
1161,1905
1162,1905
1163,1904
1164,1906
1165,1910
1166,1923
1167,1930
1168,1949
1169,1952
1170,1952
1171,1953
1172,1958
1173,1972
1174,1987
1175,1999
1176,2001
1177,2001
1178,2000
1179,1997
1180,2003
1181,2016
1182,2029
1183,2028
1184,2011
1185,1993
1186,1981
1187,1978
1188,1982
1189,1983
1190,1973
1191,1958
1192,1936
1193,1919
1194,1909
1195,1913
1196,1911
1197,1907
1198,1895
1199,1880
1200,1872
1201,1869
1202,1872
1203,1879
1204,1878
1205,1871
1206,1856
1207,1843
1208,1844
1209,1854
1210,1860
1211,1869
1212,1865
1213,1856
1214,1844
1215,1840
1216,1842
1217,1855
1218,1861
1219,1859
1220,1850
1221,1847
1222,1846
1223,1843
1224,1853
1225,1860
1226,1861
1227,1855
1228,1845
1229,1837
1230,1856
1231,1866
1232,1872
1233,1869
1234,1856
1235,1840
1236,1838
1237,1840
1238,1849
1239,1861
1240,1868
1241,1861
1242,1851
1243,1839
1244,1840
1245,1849
1246,1856
1247,1867
1248,1863
1249,1857
1250,1854
1251,1855
1252,1862
1253,1873
1254,1885
1255,1883
1256,1874
1257,1862
1258,1857
1259,1857
1260,1863
1261,1872
1262,1874
1263,1872
1264,1861
1265,1856
1266,1860
1267,1871
1268,1879
1269,1881
1270,1875
1271,1867
1272,1862
1273,1861
1274,1871
1275,1877
1276,1879
1277,1872
1278,1865
1279,1856
1280,1856
1281,1867
1282,1874
1283,1879
1284,1878
1285,1872
1286,1872
1287,1872
1288,1872
1289,1881
1290,1886
1291,1885
1292,1872
1293,1872
1294,1865
1295,1871
1296,1876
1297,1889
1298,1889
1299,1885
1300,1872
1301,1863
1302,1865
1303,1874
1304,1885
1305,1889
1306,1886
1307,1874
1308,1869
1309,1872
1310,1883
1311,1890
1312,1893
1313,1887
1314,1876
1315,1870
1316,1870
1317,1872
1318,1883
1319,1891
1320,1891
1321,1878
1322,1872
1323,1872
1324,1878
1325,1890
1326,1898
1327,1894
1328,1890
1329,1883
1330,1873
1331,1879
1332,1885
1333,1890
1334,1888
1335,1882
1336,1872
1337,1869
1338,1873
1339,1892
1340,1905
1341,1910
1342,1909
1343,1906
1344,1904
1345,1907
1346,1927
1347,1943
1348,1953
1349,1954
1350,1950
1351,1946
1352,1951
1353,1968
1354,1985
1355,1995
1356,1994
1357,1981
1358,1958
1359,1941
1360,1938
1361,1942
1362,1953
1363,1951
1364,1941
1365,1929
1366,1919
1367,1907
1368,1904
1369,1900
1370,1894
1371,1887
1372,1880
1373,1872
1374,1872
1375,1875
1376,1884
1377,1883
1378,1878
1379,1872
1380,1868
1381,1867
1382,1872
1383,1879
1384,1884
1385,1878
1386,1869
1387,1860
1388,1860
1389,1870
1390,1879
1391,1887
1392,1878
1393,1854
1394,1807
1395,1760
1396,1741
1397,1744
1398,1789
1399,1829
1400,1872
1401,1947
1402,2090
1403,2288
1404,2531
1405,2798
1406,3071
1407,3314
1408,3344
1409,3141
1410,2865
1411,2602
1412,2336
1413,2129
1414,1970
1415,1873
1416,1819
1417,1791
1418,1792
1419,1808
1420,1817
1421,1819
1422,1809
1423,1801
1424,1795
1425,1792
1426,1793
1427,1798
1428,1794
1429,1783
1430,1776
1431,1779
1432,1791
1433,1801
1434,1811
1435,1811
1436,1804
1437,1793
1438,1791
1439,1792
1440,1802
1441,1809
1442,1815
1443,1818
1444,1810
1445,1808
1446,1810
1447,1827
1448,1839
1449,1842
1450,1840
1451,1837
1452,1831
1453,1836
1454,1845
1455,1860
1456,1869
1457,1869
1458,1862
1459,1855
1460,1856
1461,1868
1462,1875
1463,1890
1464,1892
1465,1895
1466,1893
1467,1889
1468,1900
1469,1914
1470,1930
1471,1934
1472,1933
1473,1934
1474,1931
1475,1936
1476,1947
1477,1965
1478,1974
1479,1977
1480,1974
1481,1979
1482,1985
1483,2000
1484,2011
1485,2015
1486,2012
1487,2007
1488,2003
1489,2003
1490,2015
1491,2030
1492,2029
1493,2016
1494,1998
1495,1977
1496,1969
1497,1973
1498,1975
1499,1974
1500,1966
1501,1948
1502,1931
1503,1915
1504,1911
1505,1916
1506,1918
1507,1909
1508,1901
1509,1881
1510,1872
1511,1875
1512,1888
1513,1899
1514,1899
1515,1886
1516,1871
1517,1858
1518,1860
1519,1872
1520,1882
1521,1885
1522,1879
1523,1868
1524,1856
1525,1851
1526,1859
1527,1872
1528,1876
1529,1872
1530,1857
1531,1843
1532,1840
1533,1844
1534,1857
1535,1867
1536,1863
1537,1856
1538,1859
1539,1856
1540,1859
1541,1871
1542,1870
1543,1870
1544,1865
1545,1857
1546,1857
1547,1863
1548,1866
1549,1871
1550,1871
1551,1866
1552,1856
1553,1856
1554,1858
1555,1871
1556,1883
1557,1887
1558,1882
1559,1869
1560,1857
1561,1853
1562,1860
1563,1865
1564,1872
1565,1872
1566,1870
1567,1863
1568,1865
1569,1870
1570,1874
1571,1879
1572,1877
1573,1870
1574,1858
1575,1853
1576,1855
1577,1862
1578,1872
1579,1872
1580,1865
1581,1855
1582,1850
1583,1855
1584,1866
1585,1872
1586,1872
1587,1869
1588,1862
1589,1855
1590,1851
1591,1861
1592,1872
1593,1875
1594,1875
1595,1867
1596,1858
1597,1856
1598,1865
1599,1874
1600,1882
1601,1877
1602,1870
1603,1866
1604,1857
1605,1863
1606,1872
1607,1877
1608,1878
1609,1873
1610,1868
1611,1862
1612,1868
1613,1874
1614,1883
1615,1883
1616,1874
1617,1866
1618,1858
1619,1859
1620,1851
1621,1878
1622,1879
1623,1875
1624,1862
1625,1856
1626,1855
1627,1863
1628,1869
1629,1872
1630,1871
1631,1865
1632,1858
1633,1858
1634,1872
1635,1882
1636,1887
1637,1885
1638,1875
1639,1865
1640,1859
1641,1859
1642,1868
1643,1874
1644,1874
1645,1866
1646,1856
1647,1852
1648,1861
1649,1866
1650,1874
1651,1878
1652,1872
1653,1859
1654,1853
1655,1853
1656,1861
1657,1871
1658,1872
1659,1866
1660,1858
1661,1857
1662,1865
1663,1873
1664,1890
1665,1905
1666,1916
1667,1922
1668,1914
1669,1907
1670,1916
1671,1925
1672,1939
1673,1949
1674,1945
1675,1936
1676,1928
1677,1926
1678,1926
1679,1928
1680,1923
1681,1915
1682,1903
1683,1898
1684,1898
1685,1898
1686,1898
1687,1888
1688,1872
1689,1856
1690,1845
1691,1846
1692,1850
1693,1854
1694,1856
1695,1851
1696,1840
1697,1833
1698,1830
1699,1840
1700,1847
1701,1852
1702,1844
1703,1831
1704,1822
1705,1821
1706,1835
1707,1847
1708,1858
1709,1855
1710,1841
1711,1826
1712,1808
1713,1776
1714,1731
1715,1712
1716,1722
1717,1744
1718,1776
1719,1821
1720,1907
1721,2069
1722,2283
1723,2515
1724,2770
1725,3037
1726,3270
1727,3322
1728,3151
1729,2886
1730,2608
1731,2330
1732,2092
1733,1923
1734,1819
1735,1782
1736,1770
1737,1771
1738,1771
1739,1771
1740,1766
1741,1763
1742,1759
1743,1763
1744,1765
1745,1760
1746,1751
1747,1743
1748,1744
1749,1746
1750,1759
1751,1769
1752,1769
1753,1765
1754,1759
1755,1756
1756,1761
1757,1776
1758,1791
1759,1794
1760,1787
1761,1775
1762,1766
1763,1770
1764,1776
1765,1790
1766,1801
1767,1802
1768,1798
1769,1793
1770,1799
1771,1808
1772,1821
1773,1826
1774,1827
1775,1821
1776,1821
1777,1824
1778,1838
1779,1850
1780,1863
1781,1859
1782,1850
1783,1842
1784,1841
1785,1850
1786,1858
1787,1873
1788,1878
1789,1878
1790,1872
1791,1870
1792,1873
1793,1894
1794,1914
1795,1922
1796,1927
1797,1931
1798,1931
1799,1933
1800,1942
1801,1956
1802,1968
1803,1973
1804,1973
1805,1984
1806,1983
1807,1993
1808,2003
1809,2010
1810,2005
1811,1993
1812,1979
1813,1969
1814,1968
1815,1969
1816,1969
1817,1961
1818,1941
1819,1919
1820,1904
1821,1898
1822,1894
1823,1901
1824,1894
1825,1877
1826,1863
1827,1851
1828,1850
1829,1856
1830,1861
1831,1861
1832,1850
1833,1839
1834,1830
1835,1837
1836,1849
1837,1858
1838,1860
1839,1851
1840,1842
1841,1833
1842,1837
1843,1843
1844,1852
1845,1857
1846,1854
1847,1842
1848,1830
1849,1831
1850,1840
1851,1850
1852,1856
1853,1856
1854,1851
1855,1840
1856,1838
1857,1840
1858,1850
1859,1857
1860,1857
1861,1847
1862,1843
1863,1840
1864,1840
1865,1843
1866,1856
1867,1858
1868,1851
1869,1843
1870,1840
1871,1842
1872,1857
1873,1868
1874,1872
1875,1872
1876,1860
1877,1856
1878,1857
1879,1868
1880,1873
1881,1882
1882,1878
1883,1872
1884,1863
1885,1860
1886,1867
1887,1874
1888,1880
1889,1876
1890,1871
1891,1860
1892,1860
1893,1867
1894,1875
1895,1888
1896,1888
1897,1882
1898,1874
1899,1872
1900,1872
1901,1882
1902,1889
1903,1891
1904,1888
1905,1878
1906,1872
1907,1872
1908,1886
1909,1898
1910,1905
1911,1904
1912,1894
1913,1886
1914,1885
1915,1897
1916,1909
1917,1916
1918,1907
1919,1900
1920,1887
1921,1887
1922,1891
1923,1901
1924,1905
1925,1904
1926,1895
1927,1895
1928,1887
1929,1894
1930,1906
1931,1910
1932,1915
1933,1909
1934,1904
1935,1898
1936,1902
1937,1907
1938,1915
1939,1914
1940,1906
1941,1902
1942,1895
1943,1902
1944,1909
1945,1919
1946,1923
1947,1918
1948,1904
1949,1894
1950,1894
1951,1904
1952,1910
1953,1917
1954,1918
1955,1911
1956,1907
1957,1907
1958,1914
1959,1918
1960,1924
1961,1923
1962,1917
1963,1905
1964,1904
1965,1909
1966,1920
1967,1934
1968,1936
1969,1932
1970,1922
1971,1917
1972,1919
1973,1930
1974,1936
1975,1941
1976,1936
1977,1931
1978,1929
1979,1932
1980,1945
1981,1966
1982,1980
1983,1984
1984,1982
1985,1979
1986,1977
1987,1988
1988,2006
1989,2026
1990,2032
1991,2021
1992,2003
1993,1991
1994,1989
1995,1998
1996,2004
1997,1998
1998,1983
1999,1968
2000,1961
2001,1959
2002,1958
2003,1959
2004,1954
2005,1936
2006,1922
2007,1914
2008,1915
2009,1919
2010,1927
2011,1931
2012,1926
2013,1920
2014,1920
2015,1921
2016,1929
2017,1935
2018,1934
2019,1929
2020,1914
2021,1903
2022,1902
2023,1906
2024,1920
2025,1930
2026,1925
2027,1913
2028,1901
2029,1875
2030,1840
2031,1808
2032,1806
2033,1818
2034,1842
2035,1872
2036,1923
2037,2032
2038,2213
2039,2435
2040,2687
2041,2949
2042,3233
2043,3418
2044,3345
2045,3120
2046,2841
2047,2559
2048,2314
2049,2103
2050,1968
2051,1886
2052,1854
2053,1840
2054,1843
2055,1845
2056,1840
2057,1825
2058,1830
2059,1838
2060,1840
2061,1845
2062,1840
2063,1834
2064,1823
2065,1820
2066,1821
2067,1828
2068,1841
2069,1845
2070,1840
2071,1834
2072,1824
2073,1827
2074,1838
2075,1847
2076,1855
2077,1855
2078,1845
2079,1842
2080,1849
2081,1862
2082,1872
2083,1878
2084,1878
2085,1872
2086,1870
2087,1872
2088,1881
2089,1892
2090,1902
2091,1901
2092,1897
2093,1895
2094,1898
2095,1905
2096,1920
2097,1923
2098,1923
2099,1914
2100,1904
2101,1903
2102,1910
2103,1923
2104,1936
2105,1940
2106,1941
2107,1937
2108,1936
2109,1943
2110,1955
2111,1970
2112,1983
2113,1983
2114,1981
2115,1980
2116,1985
2117,2000
2118,2019
2119,2027
2120,2035
2121,2029
2122,2029
2123,2034
2124,2058
2125,2070
2126,2074
2127,2064
2128,2045
2129,2032
2130,2022
2131,2018
2132,2013
2133,2010
2134,2000
2135,1983
2136,1963
2137,1954
2138,1951
2139,1954
2140,1958
2141,1953
2142,1934
2143,1912
2144,1898
2145,1893
2146,1901
2147,1910
2148,1914
2149,1909
2150,1902
2151,1897
2152,1902
2153,1906
2154,1914
2155,1918
2156,1915
2157,1904
2158,1895
2159,1895
2160,1904
2161,1914
2162,1919
2163,1912
2164,1903
2165,1889
2166,1886
2167,1897
2168,1904
2169,1909
2170,1914
2171,1905
2172,1898
2173,1890
2174,1890
2175,1894
2176,1902
2177,1902
2178,1899
2179,1901
2180,1893
2181,1887
2182,1901
2183,1906
2184,1913
2185,1909
2186,1898
2187,1886
2188,1883
2189,1890
2190,1902
2191,1905
2192,1906
2193,1905
2194,1904
2195,1901
2196,1907
2197,1916
2198,1921
2199,1914
2200,1904
2201,1895
2202,1894
2203,1898
2204,1903
2205,1911
2206,1908
2207,1904
2208,1900
2209,1899
2210,1904
2211,1917
2212,1924
2213,1925
2214,1918
2215,1909
2216,1905
2217,1904
2218,1911
2219,1920
2220,1926
2221,1922
2222,1909
2223,1903
2224,1904
2225,1911
2226,1922
2227,1926
2228,1920
2229,1911
2230,1907
2231,1904
2232,1906
2233,1911
2234,1919
2235,1917
2236,1905
2237,1902
2238,1903
2239,1913
2240,1920
2241,1924
2242,1920
2243,1918
2244,1907
2245,1898
2246,1904
2247,1911
2248,1923
2249,1926
2250,1919
2251,1909
2252,1907
2253,1910
2254,1920
2255,1929
2256,1929
2257,1925
2258,1911
2259,1904
2260,1904
2261,1917
2262,1926
2263,1931
2264,1922
2265,1914
2266,1904
2267,1898
2268,1904
2269,1921
2270,1933
2271,1936
2272,1935
2273,1937
2274,1943
2275,1961
2276,1974
2277,1989
2278,1995
2279,1986
2280,1984
2281,1985
2282,1995
2283,2004
2284,2014
2285,2003
2286,1983
2287,1959
2288,1945
2289,1937
2290,1945
2291,1954
2292,1959
2293,1949
2294,1924
2295,1905
2296,1898
2297,1900
2298,1907
2299,1914
2300,1906
2301,1901
2302,1889
2303,1887
2304,1894
2305,1898
2306,1903
2307,1896
2308,1892
2309,1882
2310,1872
2311,1879
2312,1893
2313,1901
2314,1903
2315,1900
2316,1888
2317,1882
2318,1889
2319,1899
2320,1904
2321,1895
2322,1856
2323,1803
2324,1749
2325,1762
2326,1791
2327,1840
2328,1882
2329,1942
2330,2062
2331,2230
2332,2454
2333,2713
2334,2992
2335,3263
2336,3377
2337,3226
2338,2957
2339,2672
2340,2419
2341,2196
2342,2031
2343,1920
2344,1849
2345,1805
2346,1787
2347,1792
2348,1808
2349,1825
2350,1828
2351,1813
2352,1798
2353,1792
2354,1794
2355,1808
2356,1816
2357,1815
2358,1808
2359,1798
2360,1792
2361,1797
2362,1808
2363,1823
2364,1831
2365,1830
2366,1822
2367,1817
2368,1817
2369,1827
2370,1841
2371,1845
2372,1841
2373,1840
2374,1833
2375,1825
2376,1836
2377,1847
2378,1863
2379,1853
2380,1856
2381,1855
2382,1852
2383,1857
2384,1869
2385,1874
2386,1881
2387,1874
2388,1870
2389,1869
2390,1875
2391,1889
2392,1904
2393,1906
2394,1905
2395,1903
2396,1901
2397,1904
2398,1918
2399,1931
2400,1938
2401,1936
2402,1931
2403,1928
2404,1936
2405,1952
2406,1967
2407,1975
2408,1982
2409,1981
2410,1978
2411,1982
2412,1997
2413,2009
2414,2023
2415,2027
2416,2019
2417,2011
2418,2007
2419,2018
2420,2026
2421,2027
2422,2022
2423,2002
2424,1986
2425,1979
2426,1970
2427,1969
2428,1968
2429,1955
2430,1936
2431,1917
2432,1904
2433,1903
2434,1904
2435,1905
2436,1905
2437,1896
2438,1889
2439,1872
2440,1872
2441,1882
2442,1877
2443,1894
2444,1886
2445,1872
2446,1862
2447,1859
2448,1870
2449,1876
2450,1888
2451,1891
2452,1886
2453,1875
2454,1872
2455,1875
2456,1883
2457,1890
2458,1885
2459,1871
2460,1857
2461,1854
2462,1858
2463,1871
2464,1880
2465,1890
2466,1889
2467,1877
2468,1872
2469,1869
2470,1872
2471,1879
2472,1887
2473,1885
2474,1872
2475,1869
2476,1866
2477,1875
2478,1887
2479,1893
2480,1892
2481,1882
2482,1872
2483,1869
2484,1877
2485,1886
2486,1891
2487,1889
2488,1879
2489,1872
2490,1869
2491,1874
2492,1883
2493,1891
2494,1891
2495,1879
2496,1872
2497,1869
