x,y
1104,1987
1105,1981
1106,1966
1107,1949
1108,1936
1109,1927
1110,1921
1111,1914
1112,1906
1113,1901
1114,1893
1115,1888
1116,1888
1117,1889
1118,1886
1119,1875
1120,1861
1121,1852
1122,1854
1123,1860
1124,1865
1125,1860
1126,1850
1127,1842
1128,1845
1129,1851
1130,1862
1131,1874
1132,1884
1133,1879
1134,1867
1135,1863
1136,1866
1137,1872
1138,1875
1139,1877
1140,1872
1141,1871
1142,1863
1143,1858
1144,1863
1145,1872
1146,1886
1147,1894
1148,1891
1149,1882
1150,1875
1151,1874
1152,1879
1153,1887
1154,1881
1155,1878
1156,1872
1157,1863
1158,1870
1159,1875
1160,1886
1161,1891
1162,1891
1163,1881
1164,1872
1165,1869
1166,1872
1167,1873
1168,1874
1169,1878
1170,1872
1171,1866
1172,1870
1173,1877
1174,1891
1175,1898
1176,1895
1177,1881
1178,1867
1179,1862
1180,1872
1181,1887
1182,1898
1183,1891
1184,1886
1185,1873
1186,1868
1187,1872
1188,1885
1189,1903
1190,1913
1191,1913
1192,1914
1193,1917
1194,1925
1195,1936
1196,1939
1197,1933
1198,1915
1199,1903
1200,1907
1201,1936
1202,1965
1203,1984
1204,1988
1205,1977
1206,1953
1207,1930
1208,1917
1209,1917
1210,1926
1211,1930
1212,1916
1213,1899
1214,1875
1215,1866
1216,1868
1217,1872
1218,1872
1219,1866
1220,1857
1221,1854
1222,1847
1223,1859
1224,1867
1225,1873
1226,1876
1227,1872
1228,1871
1229,1874
1230,1867
1231,1871
1232,1872
1233,1870
1234,1859
1235,1831
1236,1793
1237,1751
1238,1726
1239,1719
1240,1738
1241,1746
1242,1753
1243,1785
1244,1869
1245,2031
1246,2261
1247,2499
1248,2666
1249,2682
1250,2596
1251,2435
1252,2272
1253,2128
1254,2007
1255,1929
1256,1867
1257,1830
1258,1842
1259,1887
1260,1934
1261,1950
1262,1946
1263,1935
1264,1909
1265,1886
1266,1873
1267,1877
1268,1883
1269,1887
1270,1884
1271,1876
1272,1870
1273,1861
1274,1867
1275,1872
1276,1877
1277,1879
1278,1872
1279,1870
1280,1873
1281,1886
1282,1897
1283,1904
1284,1903
1285,1891
1286,1879
1287,1872
1288,1881
1289,1893
1290,1904
1291,1904
1292,1911
1293,1904
1294,1908
1295,1915
1296,1925
1297,1939
1298,1945
1299,1944
1300,1936
1301,1933
1302,1931
1303,1941
1304,1951
1305,1958
1306,1957
1307,1954
1308,1952
1309,1955
1310,1961
1311,1970
1312,1981
1313,1980
1314,1971
1315,1967
1316,1968
1317,1973
1318,1978
1319,1980
1320,1974
1321,1968
1322,1961
1323,1963
1324,1967
1325,1974
1326,1982
1327,1983
1328,1977
1329,1963
1330,1952
1331,1948
1332,1947
1333,1956
1334,1957
1335,1946
1336,1925
1337,1915
1338,1906
1339,1911
1340,1910
1341,1909
1342,1904
1343,1888
1344,1878
1345,1869
1346,1861
1347,1855
1348,1867
1349,1858
1350,1850
1351,1840
1352,1840
1353,1850
1354,1863
1355,1865
1356,1858
1357,1849
1358,1841
1359,1842
1360,1854
1361,1871
1362,1874
1363,1874
1364,1869
1365,1854
1366,1846
1367,1854
1368,1871
1369,1878
1370,1877
1371,1869
1372,1857
1373,1855
1374,1858
1375,1867
1376,1876
1377,1883
1378,1883
1379,1875
1380,1872
1381,1872
1382,1879
1383,1887
1384,1890
1385,1881
1386,1871
1387,1865
1388,1863
1389,1872
1390,1882
1391,1887
1392,1884
1393,1872
1394,1862
1395,1861
1396,1870
1397,1874
1398,1881
1399,1879
1400,1882
1401,1876
1402,1878
1403,1882
1404,1879
1405,1882
1406,1877
1407,1869
1408,1859
1409,1871
1410,1872
1411,1872
1412,1883
1413,1886
1414,1880
1415,1872
1416,1863
1417,1867
1418,1877
1419,1902
1420,1907
1421,1921
1422,1922
1423,1925
1424,1923
1425,1921
1426,1913
1427,1911
1428,1926
1429,1942
1430,1954
1431,1957
1432,1954
1433,1947
1434,1937
1435,1922
1436,1909
1437,1900
1438,1890
1439,1885
1440,1885
1441,1881
1442,1875
1443,1871
1444,1858
1445,1849
1446,1844
1447,1845
1448,1851
1449,1854
1450,1854
1451,1846
1452,1841
1453,1843
1454,1850
1455,1858
1456,1863
1457,1866
1458,1856
1459,1853
1460,1850
1461,1849
1462,1844
1463,1831
1464,1795
1465,1741
1466,1692
1467,1674
1468,1691
1469,1714
1470,1739
1471,1776
1472,1859
1473,2003
1474,2241
1475,2480
1476,2673
1477,2727
1478,2631
1479,2430
1480,2214
1481,2032
1482,1924
1483,1855
1484,1835
1485,1856
1486,1895
1487,1936
1488,1952
1489,1953
1490,1950
1491,1935
1492,1908
1493,1878
1494,1851
1495,1835
1496,1835
1497,1840
1498,1841
1499,1848
1500,1842
1501,1839
1502,1834
1503,1840
1504,1846
1505,1862
1506,1869
1507,1872
1508,1868
1509,1861
1510,1859
1511,1863
1512,1871
1513,1878
1514,1878
1515,1872
1516,1869
1517,1868
1518,1872
1519,1879
1520,1893
1521,1896
1522,1889
1523,1882
1524,1883
1525,1887
1526,1895
1527,1904
1528,1907
1529,1907
1530,1907
1531,1905
1532,1907
1533,1915
1534,1926
1535,1930
1536,1929
1537,1922
1538,1915
1539,1922
1540,1923
1541,1936
1542,1946
1543,1948
1544,1949
1545,1937
1546,1936
1547,1936
1548,1937
1549,1936
1550,1934
1551,1924
1552,1919
1553,1917
1554,1925
1555,1934
1556,1936
1557,1936
1558,1932
1559,1919
1560,1914
1561,1909
1562,1910
1563,1909
1564,1904
1565,1890
1566,1872
1567,1858
1568,1847
1569,1840
1570,1838
1571,1835
1572,1831
1573,1826
1574,1817
1575,1809
1576,1810
1577,1810
1578,1808
1579,1805
1580,1792
1581,1778
1582,1780
1583,1790
1584,1798
1585,1806
1586,1805
1587,1792
1588,1782
1589,1783
1590,1794
1591,1806
1592,1811
1593,1813
1594,1808
1595,1802
1596,1803
1597,1808
1598,1813
1599,1818
1600,1813
1601,1809
1602,1803
1603,1809
1604,1814
1605,1818
1606,1828
1607,1834
1608,1825
1609,1818
1610,1810
1611,1811
1612,1821
1613,1826
1614,1826
1615,1823
1616,1814
1617,1809
1618,1811
1619,1821
1620,1825
1621,1826
1622,1830
1623,1822
1624,1822
1625,1823
1626,1829
1627,1835
1628,1837
1629,1834
1630,1825
1631,1815
1632,1811
1633,1815
1634,1824
1635,1827
1636,1830
1637,1824
1638,1823
1639,1823
1640,1824
1641,1838
1642,1852
1643,1863
1644,1870
1645,1871
1646,1872
1647,1871
1648,1872
1649,1874
1650,1869
1651,1862
1652,1872
1653,1891
1654,1909
1655,1922
1656,1925
1657,1918
1658,1901
1659,1881
1660,1864
1661,1854
1662,1856
1663,1856
1664,1853
1665,1846
1666,1834
1667,1821
1668,1825
1669,1820
1670,1821
1671,1825
1672,1827
1673,1823
1674,1815
1675,1808
1676,1812
1677,1819
1678,1827
1679,1825
1680,1822
1681,1817
1682,1814
1683,1822
1684,1837
1685,1841
1686,1835
1687,1814
1688,1777
1689,1728
1690,1682
1691,1673
1692,1685
1693,1699
1694,1713
1695,1744
1696,1826
1697,1979
1698,2211
1699,2480
1700,2672
1701,2714
1702,2613
1703,2413
1704,2192
1705,2029
1706,1922
1707,1860
1708,1838
1709,1853
1710,1898
1711,1935
1712,1949
1713,1950
1714,1941
1715,1922
1716,1895
1717,1863
1718,1843
1719,1839
1720,1840
1721,1847
1722,1852
1723,1846
1724,1839
1725,1835
1726,1840
1727,1851
1728,1860
1729,1869
1730,1867
1731,1857
1732,1854
1733,1861
1734,1864
1735,1871
1736,1874
1737,1873
1738,1873
1739,1872
1740,1871
1741,1871
1742,1881
1743,1888
1744,1893
1745,1891
1746,1888
1747,1885
1748,1890
1749,1904
1750,1915
1751,1927
1752,1929
1753,1920
1754,1917
1755,1919
1756,1927
1757,1936
1758,1952
1759,1953
1760,1946
1761,1942
1762,1947
1763,1953
1764,1966
1765,1968
1766,1968
1767,1963
1768,1959
1769,1960
1770,1967
1771,1977
1772,1980
1773,1979
1774,1973
1775,1968
1776,1965
1777,1969
1778,1978
1779,1983
1780,1981
1781,1975
1782,1968
1783,1965
1784,1963
1785,1961
1786,1962
1787,1953
1788,1939
1789,1924
1790,1907
1791,1904
1792,1904
1793,1905
1794,1903
1795,1890
1796,1872
1797,1859
1798,1862
1799,1856
1800,1856
1801,1856
1802,1856
1803,1838
1804,1843
1805,1837
1806,1840
1807,1842
1808,1851
1809,1850
1810,1846
1811,1839
1812,1841
1813,1850
1814,1858
1815,1860
1816,1862
1817,1859
1818,1856
1819,1853
1820,1855
1821,1861
1822,1862
1823,1858
1824,1853
1825,1851
1826,1853
1827,1860
1828,1870
1829,1873
1830,1880
1831,1876
1832,1871
1833,1866
1834,1866
1835,1874
1836,1882
1837,1884
1838,1883
1839,1873
1840,1870
1841,1870
1842,1872
1843,1886
1844,1889
1845,1883
1846,1877
1847,1877
1848,1872
1849,1875
1850,1887
1851,1899
1852,1904
1853,1897
1854,1889
1855,1886
1856,1888
1857,1890
1858,1895
1859,1899
1860,1898
1861,1891
1862,1887
1863,1895
1864,1898
1865,1905
1866,1911
1867,1919
1868,1926
1869,1937
1870,1946
1871,1953
1872,1955
1873,1950
1874,1937
1875,1923
1876,1925
1877,1950
1878,1974
1879,1998
1880,2000
1881,1993
1882,1974
1883,1955
1884,1942
1885,1936
1886,1939
1887,1938
1888,1936
1889,1920
1890,1906
1891,1894
1892,1891
1893,1891
1894,1895
1895,1899
1896,1895
1897,1885
1898,1878
1899,1878
1900,1883
1901,1893
1902,1894
1903,1895
1904,1892
1905,1888
1906,1892
1907,1898
1908,1904
1909,1904
1910,1897
1911,1873
1912,1840
1913,1792
1914,1758
1915,1747
1916,1762
1917,1774
1918,1778
1919,1799
1920,1875
1921,2002
1922,2219
1923,2471
1924,2688
1925,2764
1926,2701
1927,2527
1928,2333
1929,2164
1930,2046
1931,1959
1932,1908
1933,1904
1934,1941
1935,1990
1936,2018
1937,2032
1938,2019
1939,1998
1940,1966
1941,1936
1942,1917
1943,1913
1944,1915
1945,1915
1946,1909
1947,1903
1948,1904
1949,1904
1950,1909
1951,1920
1952,1926
1953,1920
1954,1910
1955,1904
1956,1904
1957,1907
1958,1920
1959,1926
1960,1929
1961,1926
1962,1927
1963,1930
1964,1936
1965,1942
1966,1951
1967,1951
1968,1949
1969,1939
1970,1936
1971,1939
1972,1950
1973,1963
1974,1967
1975,1965
1976,1966
1977,1968
1978,1971
1979,1979
1980,1983
1981,1990
1982,1988
1983,1983
1984,1973
1985,1979
1986,1986
1987,2000
1988,2013
1989,2013
1990,2005
1991,1998
1992,1994
1993,1999
1994,2001
1995,2005
1996,2003
1997,2000
1998,1989
1999,1982
2000,1985
2001,1991
2002,1999
2003,2002
2004,2000
2005,1994
2006,1989
2007,1990
2008,1997
2009,2001
2010,2000
2011,1989
2012,1968
2013,1951
2014,1939
2015,1935
2016,1935
2017,1927
2018,1915
2019,1901
2020,1890
2021,1878
2022,1878
2023,1878
2024,1878
2025,1881
2026,1872
2027,1866
2028,1858
2029,1861
2030,1867
2031,1871
2032,1869
2033,1862
2034,1855
2035,1856
2036,1866
2037,1872
2038,1875
2039,1878
2040,1874
2041,1869
2042,1862
2043,1861
2044,1869
2045,1876
2046,1877
2047,1873
2048,1867
2049,1862
2050,1865
2051,1865
2052,1871
2053,1877
2054,1875
2055,1870
2056,1858
2057,1870
2058,1872
2059,1877
2060,1882
2061,1879
2062,1872
2063,1860
2064,1860
2065,1865
2066,1872
2067,1875
2068,1874
2069,1872
2070,1870
2071,1869
2072,1872
2073,1874
2074,1884
2075,1882
2076,1874
2077,1870
2078,1859
2079,1855
2080,1858
2081,1868
2082,1871
2083,1867
2084,1856
2085,1851
2086,1854
2087,1861
2088,1872
2089,1877
2090,1881
2091,1882
2092,1887
2093,1904
2094,1919
2095,1929
2096,1933
2097,1926
2098,1910
2099,1897
2100,1889
2101,1907
2102,1937
2103,1965
2104,1974
2105,1968
2106,1955
2107,1936
2108,1925
2109,1915
2110,1909
2111,1903
2112,1888
2113,1872
2114,1856
2115,1844
2116,1851
2117,1854
2118,1855
2119,1847
2120,1841
2121,1845
2122,1843
2123,1846
2124,1850
2125,1853
2126,1855
2127,1843
2128,1838
2129,1840
2130,1846
2131,1856
2132,1866
2133,1869
2134,1861
2135,1840
2136,1807
2137,1766
2138,1718
2139,1691
2140,1690
2141,1697
2142,1701
2143,1718
2144,1774
2145,1885
2146,2074
2147,2314
2148,2544
2149,2673
2150,2663
2151,2530
2152,2348
2153,2175
2154,2027
2155,1925
2156,1856
2157,1821
2158,1845
2159,1901
2160,1936
2161,1952
2162,1946
2163,1923
2164,1900
2165,1873
2166,1859
2167,1855
2168,1856
2169,1850
2170,1839
2171,1830
2172,1826
2173,1840
2174,1852
2175,1857
2176,1857
2177,1847
2178,1840
2179,1835
2180,1852
2181,1861
2182,1866
2183,1871
2184,1862
2185,1853
2186,1845
2187,1850
2188,1858
2189,1872
2190,1875
2191,1875
2192,1872
2193,1869
2194,1867
2195,1872
2196,1878
2197,1887
2198,1893
2199,1891
2200,1890
2201,1895
2202,1904
2203,1915
2204,1925
2205,1926
2206,1919
2207,1907
2208,1905
2209,1920
2210,1934
2211,1934
2212,1930
2213,1920
2214,1916
2215,1917
2216,1921
2217,1931
2218,1938
2219,1939
2220,1935
2221,1924
2222,1919
2223,1919
2224,1921
2225,1924
2226,1922
2227,1917
2228,1909
2229,1910
2230,1913
2231,1919
2232,1926
2233,1922
2234,1910
2235,1891
2236,1875
2237,1872
2238,1874
2239,1876
2240,1870
2241,1854
2242,1830
2243,1808
2244,1787
2245,1807
2246,1806
2247,1805
2248,1794
2249,1776
2250,1759
2251,1755
2252,1770
2253,1771
2254,1776
2255,1776
2256,1765
2257,1757
2258,1755
2259,1759
2260,1765
2261,1767
2262,1774
2263,1776
2264,1769
2265,1762
2266,1758
2267,1763
2268,1765
2269,1763
2270,1763
2271,1757
2272,1752
2273,1749
2274,1757
2275,1763
2276,1771
2277,1767
2278,1755
2279,1744
2280,1743
2281,1744
2282,1748
2283,1750
2284,1744
2285,1738
2286,1727
2287,1731
2288,1741
2289,1747
2290,1760
2291,1761
2292,1759
2293,1746
2294,1739
2295,1729
2296,1729
2297,1733
2298,1741
2299,1739
2300,1730
2301,1722
2302,1714
2303,1721
2304,1726
2305,1730
2306,1732
2307,1734
2308,1730
2309,1722
2310,1744
2311,1762
2312,1759
2313,1767
2314,1762
2315,1756
2316,1755
2317,1766
2318,1782
2319,1806
2320,1813
2321,1808
2322,1790
2323,1776
2324,1775
2325,1766
2326,1761
2327,1751
2328,1740
2329,1718
2330,1695
2331,1681
2332,1679
2333,1680
2334,1680
2335,1674
2336,1662
2337,1648
2338,1642
2339,1640
2340,1646
2341,1648
2342,1646
2343,1638
2344,1630
2345,1638
2346,1648
2347,1658
2348,1661
2349,1659
2350,1655
2351,1646
2352,1623
2353,1594
2354,1554
2355,1510
2356,1487
2357,1489
2358,1503
2359,1519
2360,1555
2361,1635
2362,1781
2363,1995
2364,2230
2365,2411
2366,2454
2367,2401
2368,2278
2369,2126
2370,1967
2371,1823
2372,1701
2373,1616
2374,1578
2375,1584
2376,1627
2377,1671
2378,1691
2379,1696
2380,1696
2381,1698
2382,1697
2383,1671
2384,1670
2385,1655
2386,1638
2387,1631
2388,1629
2389,1638
2390,1648
2391,1658
2392,1661
2393,1657
2394,1650
2395,1650
2396,1659
2397,1678
2398,1685
2399,1682
2400,1676
2401,1664
2402,1661
2403,1665
2404,1680
2405,1694
2406,1703
2407,1703
2408,1694
2409,1695
2410,1706
2411,1715
2412,1728
2413,1730
2414,1722
2415,1712
2416,1712
2417,1712
2418,1728
2419,1737
2420,1744
2421,1745
2422,1744
2423,1740
2424,1742
2425,1746
2426,1764
2427,1776
2428,1778
2429,1772
2430,1765
2431,1770
2432,1777
2433,1783
2434,1791
2435,1790
2436,1782
2437,1780
2438,1788
2439,1807
2440,1795
2441,1797
2442,1795
2443,1788
2444,1778
2445,1778
2446,1781
2447,1782
2448,1782
2449,1785
2450,1776
2451,1771
2452,1767
2453,1761
2454,1765
2455,1769
2456,1759
2457,1745
2458,1733
2459,1727
2460,1722
2461,1727
2462,1730
2463,1730
2464,1726
2465,1714
2466,1709
2467,1699
2468,1697
2469,1712
2470,1718
2471,1718
2472,1713
2473,1709
2474,1705
2475,1712
2476,1723
2477,1737
2478,1742
2479,1733
2480,1724
2481,1718
2482,1729
2483,1726
2484,1753
2485,1757
2486,1749
2487,1739
2488,1735
2489,1741
2490,1749
2491,1760
2492,1761
2493,1758
2494,1753
2495,1754
2496,1761
2497,1769
