x,y
337,1738
338,1760
339,1782
340,1799
341,1795
342,1785
343,1777
344,1783
345,1808
346,1839
347,1857
348,1856
349,1840
350,1826
351,1827
352,1847
353,1873
354,1893
355,1895
356,1884
357,1870
358,1862
359,1875
360,1899
361,1907
362,1906
363,1887
364,1856
365,1839
366,1835
367,1843
368,1856
369,1856
370,1835
371,1801
372,1778
373,1772
374,1778
375,1793
376,1798
377,1786
378,1763
379,1743
380,1734
381,1742
382,1754
383,1765
384,1759
385,1744
386,1725
387,1718
388,1732
389,1755
390,1770
391,1764
392,1744
393,1727
394,1718
395,1731
396,1754
397,1770
398,1767
399,1750
400,1732
401,1725
402,1731
403,1754
404,1776
405,1780
406,1770
407,1749
408,1735
409,1739
410,1759
411,1778
412,1789
413,1781
414,1766
415,1750
416,1751
417,1769
418,1791
419,1804
420,1795
421,1778
422,1761
423,1754
424,1772
425,1791
426,1805
427,1802
428,1782
429,1763
430,1759
431,1774
432,1792
433,1808
434,1808
435,1788
436,1767
437,1761
438,1772
439,1791
440,1809
441,1810
442,1799
443,1779
444,1771
445,1776
446,1795
447,1808
448,1809
449,1793
450,1777
451,1771
452,1775
453,1795
454,1811
455,1822
456,1808
457,1783
458,1776
459,1776
460,1795
461,1812
462,1826
463,1822
464,1803
465,1785
466,1776
467,1789
468,1810
469,1830
470,1829
471,1815
472,1795
473,1783
474,1789
475,1809
476,1829
477,1830
478,1813
479,1795
480,1783
481,1789
482,1808
483,1827
484,1836
485,1822
486,1801
487,1788
488,1791
489,1811
490,1833
491,1841
492,1830
493,1808
494,1787
495,1786
496,1805
497,1827
498,1840
499,1837
500,1817
501,1799
502,1793
503,1803
504,1819
505,1839
506,1839
507,1826
508,1808
509,1801
510,1810
511,1829
512,1845
513,1847
514,1834
515,1815
516,1806
517,1808
518,1824
519,1842
520,1844
521,1825
522,1812
523,1799
524,1803
525,1822
526,1840
527,1846
528,1837
529,1815
530,1798
531,1798
532,1813
533,1835
534,1847
535,1843
536,1826
537,1809
538,1806
539,1823
540,1845
541,1871
542,1873
543,1866
544,1853
545,1854
546,1871
547,1898
548,1920
549,1931
550,1934
551,1934
552,1937
553,1948
554,1961
555,1974
556,1979
557,1968
558,1946
559,1929
560,1920
561,1919
562,1913
563,1896
564,1856
565,1814
566,1787
567,1779
568,1794
569,1806
570,1808
571,1803
572,1777
573,1757
574,1747
575,1757
576,1776
577,1779
578,1781
579,1765
580,1748
581,1743
582,1753
583,1771
584,1786
585,1786
586,1771
587,1747
588,1735
589,1726
590,1706
591,1671
592,1650
593,1645
594,1666
595,1706
596,1771
597,1893
598,2087
599,2317
600,2555
601,2800
602,3047
603,3273
604,3300
605,3067
606,2736
607,2379
608,2064
609,1819
610,1681
611,1635
612,1640
613,1658
614,1664
615,1653
616,1648
617,1647
618,1651
619,1661
620,1669
621,1665
622,1649
623,1632
624,1627
625,1638
626,1659
627,1677
628,1680
629,1671
630,1650
631,1643
632,1645
633,1665
634,1685
635,1698
636,1690
637,1675
638,1658
639,1662
640,1683
641,1702
642,1719
643,1712
644,1694
645,1680
646,1685
647,1705
648,1727
649,1741
650,1734
651,1719
652,1707
653,1703
654,1717
655,1743
656,1762
657,1765
658,1751
659,1738
660,1733
661,1745
662,1767
663,1787
664,1794
665,1783
666,1773
667,1770
668,1782
669,1810
670,1840
671,1855
672,1851
673,1835
674,1825
675,1831
676,1855
677,1881
678,1899
679,1893
680,1883
681,1870
682,1872
683,1889
684,1915
685,1933
686,1925
687,1904
688,1883
689,1872
690,1878
691,1887
692,1894
693,1879
694,1853
695,1823
696,1808
697,1804
698,1811
699,1814
700,1804
701,1777
702,1749
703,1732
704,1728
705,1742
706,1759
707,1755
708,1737
709,1712
710,1697
711,1697
712,1712
713,1725
714,1728
715,1713
716,1698
717,1680
718,1680
719,1697
720,1717
721,1731
722,1727
723,1708
724,1692
725,1691
726,1709
727,1729
728,1744
729,1740
730,1719
731,1702
732,1696
733,1710
734,1726
735,1742
736,1741
737,1725
738,1706
739,1696
740,1707
741,1720
742,1739
743,1742
744,1724
745,1708
746,1702
747,1711
748,1733
749,1747
750,1755
751,1740
752,1719
753,1710
754,1710
755,1726
756,1744
757,1752
758,1743
759,1727
760,1712
761,1707
762,1722
763,1739
764,1751
765,1748
766,1734
767,1712
768,1710
769,1718
770,1742
771,1761
772,1763
773,1744
774,1729
775,1718
776,1723
777,1739
778,1755
779,1761
780,1746
781,1725
782,1712
783,1719
784,1743
785,1757
786,1763
787,1749
788,1723
789,1711
790,1712
791,1732
792,1751
793,1760
794,1748
795,1731
796,1714
797,1714
798,1730
799,1747
800,1765
801,1761
802,1745
803,1730
804,1724
805,1737
806,1749
807,1761
808,1762
809,1748
810,1735
811,1728
812,1740
813,1758
814,1771
815,1771
816,1755
817,1739
818,1725
819,1728
820,1747
821,1770
822,1776
823,1763
824,1742
825,1728
826,1729
827,1747
828,1769
829,1780
830,1771
831,1748
832,1731
833,1728
834,1743
835,1760
836,1776
837,1766
838,1745
839,1727
840,1727
841,1739
842,1757
843,1776
844,1769
845,1750
846,1735
847,1726
848,1729
849,1749
850,1767
851,1774
852,1762
853,1744
854,1734
855,1744
856,1764
857,1778
858,1778
859,1764
860,1744
861,1728
862,1728
863,1747
864,1769
865,1779
866,1773
867,1748
868,1734
869,1733
870,1744
871,1756
872,1766
873,1755
874,1742
875,1728
876,1731
877,1749
878,1773
879,1787
880,1779
881,1759
882,1739
883,1729
884,1742
885,1764
886,1781
887,1781
888,1765
889,1744
890,1739
891,1747
892,1771
893,1788
894,1790
895,1776
896,1758
897,1744
898,1747
899,1776
900,1809
901,1829
902,1820
903,1808
904,1793
905,1798
906,1821
907,1849
908,1863
909,1873
910,1859
911,1833
912,1817
913,1815
914,1822
915,1827
916,1817
917,1797
918,1776
919,1766
920,1768
921,1776
922,1776
923,1763
924,1741
925,1718
926,1712
927,1727
928,1744
929,1755
930,1757
931,1738
932,1716
933,1701
934,1701
935,1716
936,1736
937,1743
938,1734
939,1718
940,1709
941,1709
942,1725
943,1741
944,1745
945,1737
946,1712
947,1671
948,1618
949,1605
950,1622
951,1669
952,1710
953,1739
954,1795
955,1926
956,2139
957,2385
958,2644
959,2898
960,3134
961,3223
962,3046
963,2739
964,2417
965,2135
966,1899
967,1723
968,1636
969,1595
970,1589
971,1613
972,1639
973,1653
974,1648
975,1621
976,1600
977,1593
978,1601
979,1618
980,1627
981,1618
982,1604
983,1594
984,1597
985,1617
986,1643
987,1659
988,1656
989,1643
990,1621
991,1617
992,1631
993,1651
994,1675
995,1674
996,1658
997,1647
998,1646
999,1658
1000,1678
1001,1696
1002,1699
1003,1680
1004,1658
1005,1651
1006,1667
1007,1695
1008,1723
1009,1726
1010,1712
1011,1691
1012,1680
1013,1680
1014,1702
1015,1727
1016,1742
1017,1736
1018,1722
1019,1707
1020,1710
1021,1723
1022,1744
1023,1764
1024,1767
1025,1759
1026,1750
1027,1753
1028,1773
1029,1795
1030,1819
1031,1826
1032,1812
1033,1805
1034,1807
1035,1821
1036,1847
1037,1874
1038,1883
1039,1872
1040,1856
1041,1840
1042,1842
1043,1861
1044,1879
1045,1886
1046,1872
1047,1849
1048,1823
1049,1822
1050,1830
1051,1840
1052,1838
1053,1818
1054,1792
1055,1766
1056,1754
1057,1756
1058,1760
1059,1766
1060,1754
1061,1726
1062,1703
1063,1692
1064,1705
1065,1724
1066,1734
1067,1727
1068,1707
1069,1680
1070,1674
1071,1680
1072,1697
1073,1712
1074,1712
1075,1694
1076,1673
1077,1662
1078,1669
1079,1690
1080,1712
1081,1714
1082,1697
1083,1677
1084,1663
1085,1666
1086,1684
1087,1703
1088,1712
1089,1706
1090,1685
1091,1677
1092,1679
1093,1698
1094,1715
1095,1731
1096,1722
1097,1703
1098,1683
1099,1680
1100,1696
1101,1712
1102,1723
1103,1724
1104,1710
1105,1694
1106,1694
1107,1703
1108,1716
1109,1733
1110,1730
1111,1713
1112,1696
1113,1687
1114,1706
1115,1723
1116,1744
1117,1746
1118,1730
1119,1711
1120,1698
1121,1703
1122,1726
1123,1745
1124,1751
1125,1739
1126,1712
1127,1694
1128,1696
1129,1715
1130,1738
1131,1749
1132,1739
1133,1716
1134,1702
1135,1707
1136,1726
1137,1745
1138,1760
1139,1755
1140,1734
1141,1717
1142,1713
1143,1726
1144,1746
1145,1764
1146,1762
1147,1740
1148,1715
1149,1707
1150,1717
1151,1735
1152,1761
1153,1764
1154,1744
1155,1727
1156,1714
1157,1722
1158,1744
1159,1761
1160,1770
1161,1762
1162,1743
1163,1722
1164,1717
1165,1733
1166,1751
1167,1761
1168,1751
1169,1734
1170,1719
1171,1726
1172,1744
1173,1770
1174,1777
1175,1773
1176,1750
1177,1735
1178,1732
1179,1744
1180,1769
1181,1783
1182,1779
1183,1764
1184,1746
1185,1741
1186,1744
1187,1760
1188,1776
1189,1777
1190,1759
1191,1738
1192,1727
1193,1738
1194,1758
1195,1776
1196,1779
1197,1771
1198,1753
1199,1742
1200,1744
1201,1760
1202,1777
1203,1788
1204,1778
1205,1765
1206,1750
1207,1750
1208,1764
1209,1783
1210,1795
1211,1791
1212,1777
1213,1765
1214,1762
1215,1776
1216,1794
1217,1824
1218,1830
1219,1821
1220,1808
1221,1807
1222,1820
1223,1840
1224,1863
1225,1872
1226,1872
1227,1856
1228,1845
1229,1843
1230,1853
1231,1855
1232,1846
1233,1825
1234,1806
1235,1795
1236,1794
1237,1805
1238,1808
1239,1806
1240,1781
1241,1756
1242,1738
1243,1741
1244,1758
1245,1776
1246,1789
1247,1776
1248,1754
1249,1737
1250,1734
1251,1747
1252,1769
1253,1778
1254,1776
1255,1751
1256,1738
1257,1733
1258,1746
1259,1767
1260,1783
1261,1788
1262,1771
1263,1743
1264,1705
1265,1670
1266,1651
1267,1662
1268,1690
1269,1717
1270,1748
1271,1808
1272,1931
1273,2131
1274,2379
1275,2639
1276,2878
1277,3120
1278,3278
1279,3184
1280,2909
1281,2582
1282,2278
1283,2007
1284,1807
1285,1680
1286,1635
1287,1630
1288,1647
1289,1671
1290,1678
1291,1664
1292,1648
1293,1638
1294,1645
1295,1658
1296,1669
1297,1663
1298,1648
1299,1635
1300,1635
1301,1653
1302,1673
1303,1695
1304,1701
1305,1687
1306,1665
1307,1652
1308,1659
1309,1680
1310,1705
1311,1714
1312,1712
1313,1695
1314,1681
1315,1682
1316,1702
1317,1723
1318,1733
1319,1729
1320,1712
1321,1696
1322,1695
1323,1717
1324,1744
1325,1761
1326,1763
1327,1748
1328,1735
1329,1727
1330,1744
1331,1763
1332,1784
1333,1785
1334,1771
1335,1750
1336,1744
1337,1762
1338,1789
1339,1808
1340,1818
1341,1808
1342,1800
1343,1797
1344,1812
1345,1837
1346,1856
1347,1871
1348,1859
1349,1848
1350,1843
1351,1855
1352,1878
1353,1905
1354,1921
1355,1921
1356,1905
1357,1898
1358,1898
1359,1915
1360,1935
1361,1943
1362,1939
1363,1918
1364,1894
1365,1883
1366,1888
1367,1899
1368,1904
1369,1891
1370,1864
1371,1835
1372,1808
1373,1810
1374,1818
1375,1825
1376,1818
1377,1794
1378,1766
1379,1745
1380,1745
1381,1762
1382,1776
1383,1775
1384,1755
1385,1738
1386,1723
1387,1725
1388,1743
1389,1759
1390,1761
1391,1747
1392,1728
1393,1714
1394,1716
1395,1734
1396,1750
1397,1765
1398,1761
1399,1745
1400,1728
1401,1723
1402,1738
1403,1755
1404,1765
1405,1762
1406,1745
1407,1732
1408,1728
1409,1745
1410,1767
1411,1783
1412,1774
1413,1758
1414,1739
1415,1731
1416,1739
1417,1754
1418,1773
1419,1776
1420,1759
1421,1741
1422,1726
1423,1732
1424,1753
1425,1776
1426,1780
1427,1774
1428,1747
1429,1740
1430,1738
1431,1754
1432,1776
1433,1783
1434,1773
1435,1750
1436,1735
1437,1729
1438,1744
1439,1763
1440,1778
1441,1776
1442,1759
1443,1743
1444,1741
1445,1753
1446,1773
1447,1782
1448,1778
1449,1759
1450,1744
1451,1734
1452,1744
1453,1760
1454,1776
1455,1779
1456,1769
1457,1751
1458,1743
1459,1748
1460,1764
1461,1781
1462,1787
1463,1776
1464,1751
1465,1738
1466,1742
1467,1760
1468,1781
1469,1790
1470,1777
1471,1755
1472,1744
1473,1744
1474,1759
1475,1776
1476,1786
1477,1785
1478,1766
1479,1744
1480,1742
1481,1757
1482,1776
1483,1797
1484,1793
1485,1776
1486,1757
1487,1746
1488,1757
1489,1772
1490,1789
1491,1788
1492,1773
1493,1752
1494,1742
1495,1744
1496,1765
1497,1782
1498,1792
1499,1783
1500,1767
1501,1749
1502,1748
1503,1767
1504,1789
1505,1799
1506,1791
1507,1771
1508,1751
1509,1746
1510,1765
1511,1782
1512,1799
1513,1791
1514,1775
1515,1758
1516,1756
1517,1776
1518,1793
1519,1806
1520,1804
1521,1781
1522,1761
1523,1751
1524,1763
1525,1780
1526,1800
1527,1805
1528,1787
1529,1772
1530,1763
1531,1771
1532,1790
1533,1807
1534,1808
1535,1792
1536,1771
1537,1760
1538,1765
1539,1781
1540,1795
1541,1806
1542,1796
1543,1776
1544,1760
1545,1761
1546,1776
1547,1797
1548,1808
1549,1806
1550,1785
1551,1771
1552,1762
1553,1778
1554,1798
1555,1811
1556,1810
1557,1795
1558,1777
1559,1776
1560,1803
1561,1839
1562,1871
1563,1872
1564,1855
1565,1838
1566,1827
1567,1845
1568,1881
1569,1907
1570,1914
1571,1899
1572,1866
1573,1840
1574,1827
1575,1839
1576,1846
1577,1847
1578,1838
1579,1818
1580,1799
1581,1785
1582,1785
1583,1786
1584,1789
1585,1778
1586,1761
1587,1747
1588,1747
1589,1762
1590,1783
1591,1799
1592,1791
1593,1771
1594,1753
1595,1747
1596,1761
1597,1778
1598,1795
1599,1792
1600,1774
1601,1746
1602,1738
1603,1744
1604,1764
1605,1786
1606,1792
1607,1761
1608,1709
1609,1648
1610,1620
1611,1644
1612,1696
1613,1744
1614,1792
1615,1852
1616,1983
1617,2193
1618,2450
1619,2730
1620,3006
1621,3253
1622,3327
1623,3117
1624,2779
1625,2449
1626,2166
1627,1942
1628,1783
1629,1682
1630,1632
1631,1616
1632,1633
1633,1660
1634,1681
1635,1681
1636,1669
1637,1647
1638,1630
1639,1637
1640,1661
1641,1679
1642,1682
1643,1672
1644,1652
1645,1643
1646,1646
1647,1661
1648,1681
1649,1691
1650,1680
1651,1664
1652,1655
1653,1663
1654,1681
1655,1703
1656,1714
1657,1710
1658,1694
1659,1680
1660,1679
1661,1697
1662,1719
1663,1735
1664,1731
1665,1712
1666,1692
1667,1687
1668,1711
1669,1733
1670,1751
1671,1757
1672,1739
1673,1718
1674,1705
1675,1723
1676,1744
1677,1763
1678,1770
1679,1758
1680,1742
1681,1740
1682,1751
1683,1776
1684,1802
1685,1810
1686,1807
1687,1790
1688,1783
1689,1791
1690,1810
1691,1836
1692,1849
1693,1843
1694,1835
1695,1827
1696,1838
1697,1858
1698,1882
1699,1898
1700,1898
1701,1882
1702,1872
1703,1872
1704,1891
1705,1911
1706,1926
1707,1920
1708,1903
1709,1874
1710,1861
1711,1863
1712,1872
1713,1872
1714,1857
1715,1831
1716,1803
1717,1779
1718,1783
1719,1797
1720,1803
1721,1799
1722,1776
1723,1744
1724,1722
1725,1717
1726,1731
1727,1746
1728,1751
1729,1741
1730,1712
1731,1692
1732,1687
1733,1706
1734,1725
1735,1741
1736,1737
1737,1710
1738,1699
1739,1694
1740,1709
1741,1725
1742,1741
1743,1734
1744,1715
1745,1699
1746,1694
1747,1706
1748,1728
1749,1744
1750,1744
1751,1725
1752,1706
1753,1694
1754,1707
1755,1728
1756,1747
1757,1754
1758,1740
1759,1714
1760,1700
1761,1706
1762,1722
1763,1743
1764,1746
1765,1735
1766,1718
1767,1703
1768,1703
1769,1719
1770,1741
1771,1752
1772,1746
1773,1730
1774,1712
1775,1711
1776,1727
1777,1746
1778,1767
1779,1760
1780,1745
1781,1729
1782,1726
1783,1734
1784,1754
1785,1773
1786,1767
1787,1744
1788,1722
1789,1711
1790,1717
1791,1740
1792,1761
1793,1770
1794,1757
1795,1741
1796,1723
1797,1726
1798,1742
1799,1751
1800,1769
1801,1758
1802,1740
1803,1726
1804,1733
1805,1749
1806,1771
1807,1777
1808,1771
1809,1747
1810,1731
1811,1728
1812,1744
1813,1763
1814,1778
1815,1776
1816,1757
1817,1740
1818,1734
1819,1745
1820,1769
1821,1783
1822,1785
1823,1771
1824,1755
1825,1744
1826,1750
1827,1773
1828,1783
1829,1785
1830,1775
1831,1756
1832,1746
1833,1751
1834,1774
1835,1791
1836,1793
1837,1778
1838,1758
1839,1745
1840,1748
1841,1769
1842,1787
1843,1795
1844,1790
1845,1773
1846,1752
1847,1745
1848,1761
1849,1780
1850,1797
1851,1793
1852,1774
1853,1754
1854,1745
1855,1756
1856,1775
1857,1793
1858,1797
1859,1781
1860,1765
1861,1755
1862,1768
1863,1789
1864,1805
1865,1808
1866,1794
1867,1777
1868,1764
1869,1767
1870,1787
1871,1803
1872,1808
1873,1794
1874,1776
1875,1766
1876,1771
1877,1788
1878,1805
1879,1810
1880,1799
1881,1779
1882,1765
1883,1760
1884,1777
1885,1802
1886,1819
1887,1811
1888,1793
1889,1772
1890,1765
1891,1776
1892,1795
1893,1807
1894,1808
1895,1787
1896,1773
1897,1767
1898,1776
1899,1797
1900,1810
1901,1808
1902,1791
1903,1771
1904,1764
1905,1776
1906,1802
1907,1826
1908,1843
1909,1846
1910,1840
1911,1837
1912,1842
1913,1867
1914,1884
1915,1892
1916,1885
1917,1875
1918,1863
1919,1867
1920,1879
1921,1890
1922,1889
1923,1871
1924,1840
1925,1817
1926,1807
1927,1812
1928,1834
1929,1841
1930,1829
1931,1793
1932,1763
1933,1747
1934,1759
1935,1778
1936,1799
1937,1802
1938,1781
1939,1758
1940,1744
1941,1744
1942,1760
1943,1774
1944,1776
1945,1758
1946,1739
1947,1727
1948,1734
1949,1755
1950,1776
1951,1778
1952,1772
1953,1748
1954,1735
1955,1733
1956,1738
1957,1718
1958,1689
1959,1656
1960,1648
1961,1665
1962,1707
1963,1776
1964,1885
1965,2061
1966,2267
1967,2494
1968,2730
1969,2992
1970,3243
1971,3312
1972,3105
1973,2765
1974,2405
1975,2092
1976,1846
1977,1713
1978,1664
1979,1657
1980,1657
1981,1648
1982,1637
1983,1632
1984,1638
1985,1658
1986,1670
1987,1673
1988,1653
1989,1633
1990,1619
1991,1627
1992,1648
1993,1671
1994,1682
1995,1679
1996,1653
1997,1643
1998,1644
1999,1660
2000,1680
2001,1695
2002,1695
2003,1681
2004,1666
2005,1660
2006,1675
2007,1697
2008,1715
2009,1719
2010,1708
2011,1693
2012,1680
2013,1687
2014,1712
2015,1734
2016,1744
2017,1734
2018,1718
2019,1712
2020,1718
2021,1739
2022,1757
2023,1763
2024,1751
2025,1735
2026,1725
2027,1728
2028,1747
2029,1771
2030,1780
2031,1778
2032,1770
2033,1759
2034,1762
2035,1782
2036,1807
2037,1826
2038,1827
2039,1818
2040,1807
2041,1810
2042,1835
2043,1859
2044,1882
2045,1884
2046,1872
2047,1854
2048,1853
2049,1869
2050,1892
2051,1916
2052,1925
2053,1914
2054,1897
2055,1888
2056,1895
2057,1910
2058,1922
2059,1919
2060,1890
2061,1866
2062,1834
2063,1826
2064,1836
2065,1840
2066,1841
2067,1818
2068,1791
2069,1763
2070,1751
2071,1762
2072,1776
2073,1778
2074,1766
2075,1741
2076,1713
2077,1707
2078,1715
2079,1728
2080,1744
2081,1738
2082,1719
2083,1701
2084,1696
2085,1701
2086,1722
2087,1734
2088,1735
2089,1719
2090,1698
2091,1687
2092,1699
2093,1719
2094,1738
2095,1742
2096,1728
2097,1711
2098,1703
2099,1707
2100,1727
2101,1747
2102,1760
2103,1745
2104,1728
2105,1712
2106,1712
2107,1730
2108,1753
2109,1770
2110,1763
2111,1744
2112,1726
2113,1719
2114,1737
2115,1757
2116,1775
2117,1776
2118,1753
2119,1734
2120,1726
2121,1731
2122,1744
2123,1758
2124,1757
2125,1746
2126,1731
2127,1727
2128,1737
2129,1758
2130,1776
2131,1776
2132,1761
2133,1738
2134,1720
2135,1723
2136,1741
2137,1754
2138,1770
2139,1759
2140,1744
2141,1734
2142,1731
2143,1746
2144,1766
2145,1776
2146,1771
2147,1750
2148,1734
2149,1731
2150,1747
2151,1771
2152,1788
2153,1787
2154,1773
2155,1747
2156,1744
2157,1751
2158,1770
2159,1791
2160,1790
2161,1771
2162,1745
2163,1734
2164,1742
2165,1761
2166,1781
2167,1786
2168,1776
2169,1751
2170,1742
2171,1743
2172,1758
2173,1776
2174,1786
2175,1776
2176,1755
2177,1741
2178,1739
2179,1757
2180,1776
2181,1787
2182,1786
2183,1762
2184,1744
2185,1743
2186,1758
2187,1776
2188,1787
2189,1787
2190,1774
2191,1755
2192,1751
2193,1762
2194,1783
2195,1797
2196,1794
2197,1773
2198,1754
2199,1744
2200,1750
2201,1774
2202,1790
2203,1791
2204,1775
2205,1755
2206,1744
2207,1751
2208,1776
2209,1801
2210,1808
2211,1794
2212,1775
2213,1755
2214,1759
2215,1774
2216,1791
2217,1798
2218,1791
2219,1771
2220,1750
2221,1750
2222,1766
2223,1791
2224,1807
2225,1801
2226,1776
2227,1749
2228,1745
2229,1765
2230,1786
2231,1804
2232,1797
2233,1776
2234,1756
2235,1750
2236,1766
2237,1785
2238,1803
2239,1806
2240,1790
2241,1774
2242,1761
2243,1770
2244,1782
2245,1805
2246,1807
2247,1794
2248,1778
2249,1771
2250,1776
2251,1793
2252,1823
2253,1837
2254,1834
2255,1828
2256,1823
2257,1829
2258,1847
2259,1866
2260,1872
2261,1872
2262,1862
2263,1855
2264,1852
2265,1868
2266,1883
2267,1893
2268,1877
2269,1847
2270,1823
2271,1809
2272,1823
2273,1839
2274,1850
2275,1839
2276,1807
2277,1770
2278,1743
2279,1742
2280,1765
2281,1787
2282,1793
2283,1781
2284,1764
2285,1750
2286,1759
2287,1777
2288,1794
2289,1801
2290,1783
2291,1760
2292,1744
2293,1742
2294,1757
2295,1779
2296,1798
2297,1793
2298,1776
2299,1754
2300,1744
2301,1744
2302,1733
2303,1706
2304,1674
2305,1655
2306,1674
2307,1712
2308,1769
2309,1856
2310,2005
2311,2219
2312,2430
2313,2661
2314,2900
2315,3167
2316,3331
2317,3194
2318,2876
2319,2516
2320,2192
2321,1925
2322,1765
2323,1693
2324,1677
2325,1671
2326,1660
2327,1648
2328,1640
2329,1646
2330,1662
2331,1677
2332,1678
2333,1663
2334,1637
2335,1621
2336,1618
2337,1640
2338,1662
2339,1680
2340,1675
2341,1655
2342,1639
2343,1638
2344,1649
2345,1672
2346,1686
2347,1693
2348,1680
2349,1664
2350,1659
2351,1671
2352,1696
2353,1714
2354,1720
2355,1711
2356,1690
2357,1680
2358,1685
2359,1710
2360,1730
2361,1744
2362,1741
2363,1724
2364,1712
2365,1712
2366,1729
2367,1746
2368,1761
2369,1751
2370,1738
2371,1727
2372,1731
2373,1750
2374,1772
2375,1785
2376,1774
2377,1766
2378,1754
2379,1758
2380,1778
2381,1807
2382,1831
2383,1840
2384,1831
2385,1818
2386,1808
2387,1824
2388,1844
2389,1871
2390,1879
2391,1876
2392,1868
2393,1862
2394,1873
2395,1898
2396,1920
2397,1935
2398,1925
2399,1905
2400,1893
2401,1894
2402,1904
2403,1911
2404,1914
2405,1904
2406,1875
2407,1851
2408,1840
2409,1847
2410,1858
2411,1861
2412,1841
2413,1808
2414,1782
2415,1766
2416,1771
2417,1779
2418,1790
2419,1776
2420,1751
2421,1725
2422,1712
2423,1716
2424,1738
2425,1757
2426,1760
2427,1743
2428,1717
2429,1707
2430,1713
2431,1732
2432,1747
2433,1751
2434,1739
2435,1715
2436,1696
2437,1702
2438,1725
2439,1744
2440,1754
2441,1744
2442,1725
2443,1712
2444,1711
2445,1729
2446,1744
2447,1751
2448,1745
2449,1727
2450,1713
2451,1712
2452,1728
2453,1746
2454,1758
2455,1754
2456,1739
2457,1715
2458,1707
2459,1722
2460,1744
2461,1763
2462,1763
2463,1746
2464,1733
2465,1729
2466,1744
2467,1761
2468,1777
2469,1775
2470,1751
2471,1729
2472,1717
2473,1727
2474,1745
2475,1767
2476,1774
2477,1765
2478,1744
2479,1730
2480,1727
2481,1735
2482,1751
2483,1763
2484,1763
2485,1747
2486,1734
2487,1733
2488,1748
2489,1770
2490,1779
2491,1776
2492,1755
2493,1735
2494,1727
2495,1735
2496,1751
2497,1771
